,UMAP_1,UMAP_2,W3IWER4_A
1013,11.828603,1.8985361,0
42,9.898366,1.2152125,0
1474,10.160897,3.5318182,0
1461,10.027146,3.5839655,0
2787,7.0808177,3.1391823,0
1467,8.9952,1.9512736,0
2903,7.631662,4.744361,0
1719,11.116422,5.084981,0
2264,10.718767,1.415551,0
485,7.5232315,5.349065,0
2100,11.325947,1.4895297,0
2000,6.20142,3.1385036,0
1082,11.469552,3.393547,0
1609,10.3353615,1.5502459,0
2200,11.336575,2.7708595,0
955,12.709237,3.0363383,0
2537,10.816902,1.7147408,0
816,11.627982,3.599782,0
1333,10.953823,5.8299913,0
1297,10.080828,5.761843,0
1627,10.399923,2.3824902,0
855,9.340823,5.4289055,0
46,11.400581,3.5636737,0
762,11.012829,5.6752324,0
1298,12.045771,5.475583,0
800,9.819828,1.223797,0
2177,9.055847,6.2290835,0
1113,11.11692,4.069617,0
2942,7.482878,4.918812,0
477,6.230987,3.1574595,0
2835,6.9154406,2.7319345,0
309,7.3275743,3.9571793,0
1153,8.300829,5.919728,0
296,6.6262155,2.6189072,0
316,6.6346807,3.2872546,0
908,8.540732,2.828125,0
953,8.813764,2.512729,0
2814,7.8089876,5.68401,0
1097,12.441394,3.0426474,0
198,8.492276,5.2429895,0
2988,9.443995,1.8485109,0
1163,12.321284,3.4207752,0
875,8.982569,6.977921,0
1834,8.293586,5.632518,0
2920,6.556758,2.536433,0
516,6.23471,2.9647036,0
769,10.152103,1.6783092,0
1562,10.725475,5.9323673,0
2430,11.045044,1.3288854,0
1128,6.9196167,3.287786,0
552,11.748954,5.642942,0
1241,9.168818,4.91889,0
1533,11.045206,2.1856604,0
1395,9.433445,2.9082377,0
1248,12.0727825,5.1481,0
1635,10.6834755,5.718817,0
913,11.568327,3.0389001,0
1628,12.746051,2.730038,0
2777,6.8473096,2.812415,0
433,6.5452285,3.5066864,0
812,9.177863,5.9193387,0
2143,10.848155,3.3835003,0
2859,7.430794,3.9966893,0
2280,11.017104,1.4458051,0
1674,8.808576,6.815634,0
233,11.067006,5.881927,0
219,9.289415,2.3464937,0
1887,10.707907,3.494956,0
94,12.179203,4.882496,0
3281,9.579446,2.9994354,0
3220,9.56168,5.1047287,0
3182,9.714907,3.0523732,0
3240,11.451955,1.9665904,0
829,12.033171,3.6887343,0
1328,11.490837,3.1284647,0
1485,9.523689,2.6036232,0
394,7.2100263,3.3787854,0
631,10.491044,2.8079581,0
1612,11.355735,2.1444266,0
525,9.132111,4.6265354,0
441,8.426546,6.6969743,0
1042,12.035118,2.0445945,0
3234,11.048775,2.4557264,0
665,11.028759,5.443466,0
1040,11.209902,5.133941,0
3095,12.372343,3.3345764,0
1043,11.068802,5.930513,0
2435,8.597825,3.2090087,0
1095,10.088833,3.8831284,0
585,6.4908404,2.6901844,0
321,6.6930566,2.8166287,0
707,12.270754,5.25157,0
774,10.594332,3.7834868,0
237,8.827436,2.5812557,0
415,6.887622,3.9503896,0
63,10.1312685,6.485343,0
2830,7.818221,5.3224463,0
1593,11.771958,5.397955,0
1301,8.479492,6.532646,0
326,6.395291,3.6557655,0
2813,7.89893,4.6490493,0
302,8.8164835,4.6336284,0
958,11.80258,3.5013158,0
1460,7.2882276,3.9000444,0
1718,10.956034,2.946777,0
79,8.324044,5.1935825,0
1371,10.506385,3.4448009,0
3080,9.953893,1.3914778,0
2155,8.618166,3.8129456,0
669,11.084184,2.096311,0
1954,7.1255646,3.3830285,0
1144,10.0777445,2.0154598,0
1997,6.40278,2.7391453,0
264,10.865012,5.0060124,0
168,11.94029,2.8518429,0
244,10.501494,3.903849,0
1676,8.729277,7.0911603,0
122,11.757998,5.1988397,0
1455,9.898608,5.406662,0
1684,7.522055,3.4108841,0
1303,11.028646,3.6635723,0
1672,7.525707,3.4535427,0
492,7.591183,4.8715076,0
2436,9.792547,6.20385,0
1886,11.191089,2.8628223,0
1994,7.311471,4.0604253,0
2061,10.062271,2.3127851,0
790,11.347853,5.010269,0
656,7.6558895,4.295939,0
1087,11.342044,5.318991,0
471,6.764102,3.7191372,0
369,6.6452703,3.0836327,0
227,8.343972,5.6479826,0
606,9.930907,1.2896051,0
2216,9.071031,4.6150193,0
