,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,W3IWER4_A
3155,-1.8168574559071096,-0.14561812993025258,-1.408334661495215,1.311069819959606,-0.3231321709068857,0.844063279355543,-0.7540322057667972,-1.4216690141906565,-0.90544449978334,0.6749147823405329,1.0
2006,0.8266001819394723,2.398643441839457,0.011951042694399632,-1.0555144641428225,-0.7595490517651661,1.592688029284112,-0.15656992249158663,-0.33522443638966737,-0.09562782620062964,-0.40311864213797327,0.0
1435,0.7094646071594131,1.3564306361045266,-1.291678861792899,-0.9221059723546037,-0.8498098750031297,1.642378034892186,1.534393661238482,0.3854762330715906,0.5479807022431542,0.6997287881332314,1.0
1112,-0.15375765741405797,-2.7635022968567924,-0.6063400334997975,-0.20606312732582752,1.0390872680415644,0.8592250923346983,-0.13629569153935686,-0.38961854246153044,-0.6007399212092484,-0.5696657489730634,0.0
1346,-1.3344179399016405,-0.8264992255916158,-1.1912245364614078,1.0264362964801854,-1.1423345263574474,-0.7359979874822993,-0.7776423943805774,-0.5907992967442475,-0.09066648361964937,1.5876481510951055,0.0
2796,-0.664715274200861,0.6455214757505383,0.9848045616892519,1.4953619055096496,-0.6533884715893505,0.9890024940902726,-0.4434252360463623,-0.6814017868298203,1.0484730784084102,-1.5233633840776712,0.0
2288,1.9156268057380832,2.7585098657648452,0.8557689194923301,2.8876505400664385,1.2297240509268377,-1.3483769154660097,-0.2882269826608057,0.03972109696719172,-0.5474532183708027,1.1935833434196814,0.0
1063,-0.34177819483323635,0.3288324609748955,2.382242069637659,0.3044591593660727,-0.5959855396885398,1.755890324507508,0.38263671315103515,0.5027137944255696,0.7104171293042213,0.580184606761194,2.0
1831,-0.9705331696138184,0.3857079648261095,0.009549728458025751,1.4630791569788366,-1.475927194387472,-0.936506136305669,-0.7112009590261726,-1.303964405311303,-0.7121449050603949,0.5897586676401853,0.0
310,2.8660985225503937,-0.8176779220315334,-1.0641559261808142,-0.6293688281871165,-0.8011303055519788,-0.5763834518739421,-0.8913524805309682,0.007753879181629902,1.2282135005779102,-1.1466890348461367,0.0
3142,-2.1293959264149795,-0.008224433963769772,-1.2718867469178412,0.4765056305213246,-0.4510270938277,-1.0362983076764665,-0.8082755168722362,-0.4299018140452883,1.2324166334664794,-0.9693927067746632,1.0
2228,1.0396430287912102,2.5428477782283405,0.23326294451625806,1.643670383267233,1.6808871612718255,-1.4602121247747055,2.015889149506008,0.7907270678480802,-0.06132358848645673,0.12333627096626515,1.0
2103,1.1801513832261428,1.5873685451560835,-1.4702150916660117,1.1592690475990994,-0.34705315129640907,1.1750048861313171,-0.8177953668027562,-1.1605044461399154,-0.7408856604432903,0.6091435247936448,0.0
1104,1.8428847477674244,-1.5320536510231335,-1.7606038206812615,1.5392702309100859,1.4470904686970765,0.6307912122117724,-0.6195564862770071,-0.3867316608996946,-0.8691349501658338,1.0129513157471095,0.0
2741,0.1174320305183327,0.9392894903230624,-2.1222898796106073,-1.7138169155443381,-0.3977677904629649,-0.6583352590652392,-1.1115181136495904,0.9067377237272645,-1.2736616912881926,-0.74164983742831,0.0
2432,0.7218464902109692,2.864741447053963,2.282348070388671,0.21296003508676573,2.3885517253944726,0.7553858111358689,0.26916690261641024,-0.19016393158548212,-0.12374117062439108,0.07456409816973854,2.0
1196,1.0316014480618858,-1.7496229937106615,2.386992015575877,-1.030353065284394,0.4095165215870958,-0.809469679132564,-0.14376150050491537,-0.8344848862982377,-0.1975046172064744,-0.4067876954758414,0.0
691,0.13151270238743437,-2.834126236955392,-1.0017992417088348,-0.07342102906815601,-0.14886915571178688,-1.1800018449635878,1.4958079922676655,-0.25714555225436725,-0.41952590676653967,-0.4581298911194307,0.0
1385,3.6671398806404722,-0.2390712968208512,-0.696293921880399,0.7404320834480206,-0.26772219755869764,1.5425442631728172,-0.6515441768014969,-0.547623473953924,-0.4594415534074725,0.9067927039951212,0.0
1321,-1.4015021173876656,-0.3036054346614365,0.7776905805574008,0.15701407135163778,-0.22359185452481758,1.5070168996893227,-0.31054741126817004,1.5511401031802505,-0.4958314818742894,0.13401792589040745,1.0
1061,-1.7788413304671962,-0.508955063699366,-1.2068801577542048,0.9028134168115473,0.37430373926102406,-0.6958761808955748,-0.5472837286787974,0.9310579434839363,2.250367020474651,0.7163943413070507,1.0
1453,1.7262145001308538,0.688428457060609,-1.1479860852269517,-0.12661987660362314,-1.444090622687123,-0.1504755796926961,-0.7869156924772788,0.09399223742709684,0.34567889085732834,2.0688057872838455,0.0
851,-0.9390698543741673,-0.13513327911964312,1.672192178688036,-0.07386258915546388,-1.1261449920844298,-0.0985691702705435,-0.25001739174735366,2.170113340204323,0.11111227187600592,0.7134513081696182,1.0
