,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1011,-1.441522821878009,1.3675516997640682,1.5407285059788522,-2.4583832668455576,-1.372562915435432,0.2775638099085697,0.43434146006293983,-0.367202355232416,1.1533118295448244,1.4283409576088335,0,0,0,1,0,0,0
575,-1.9110443988304886,1.797679263026074,-0.7199939473830718,1.6484596484448735,-0.7391700874965471,-0.8610505608410293,-0.05260647731154393,0.06061460115839405,0.6995145702351735,-0.9995691822369348,1,0,0,0,0,0,0
2316,1.6100407730012245,1.918043434649796,-2.00632073019179,3.0255518006958897,2.2010253389892567,1.0812486984133474,0.8933546928800231,-0.3998006283892046,0.3666421637519004,0.17406431102304318,0,0,0,0,0,0,0
1092,0.34325723634636157,-2.47448633408492,-0.6996522526694052,0.4481518047642994,-1.5482391646774052,-0.6727404978173237,0.9546950030611518,2.5112878772949987,-1.1501499289245292,0.5224741088301474,1,0,1,1,0,1,1
19,-1.0498155884441311,2.3554627532449515,1.6067829113631789,0.8477096156549798,0.08408078902994127,2.1471397318112833,0.9205107452541837,-0.17525016423527695,-0.5936714069059863,-0.8918239311995999,0,0,0,0,0,0,0
2198,1.5046802748391235,1.6564891079532376,-1.7634425996450116,2.524317787891432,2.147965534504023,-1.5527758949183756,1.9656985508230114,-0.8314800476404652,0.8317562824127404,0.5350244779469712,1,0,0,0,0,0,0
1428,-1.049996682525227,2.1233922503942777,1.9919400133017535,-0.37364205580950416,0.6945790117788471,-0.6856529601866324,-0.46985166993873156,-0.5203262341555129,-0.12379905932561766,0.7945291070873269,0,0,0,0,0,0,0
1386,3.1243128146215278,1.9432405270234785,2.6749944164200112,0.12159601499737016,-0.5204113872257035,-1.077693597873451,-0.09814980969167346,0.16368642192370308,-0.3058681570442076,-1.7560131658450573,0,0,0,0,0,0,0
1858,-1.1935905345586488,0.6821655480246268,-1.5420764883384015,-2.2967278350415805,0.8566797677887894,-0.3716349523242677,-1.4323770502545987,-0.9908375427559899,-0.3380273151021162,0.7426432485148731,0,0,0,0,0,0,0
1967,2.853910218507109,1.3016235147090707,-1.950320619511801,2.4129142736291525,-0.06911166457868818,-1.4202811850364847,0.8652331816398752,0.39014176013033913,0.5315999053685285,0.6834419886257295,0,0,0,0,0,0,0
