,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
575,-2.0103384413260263,-2.5498295518318574,0.730444280332759,0.9840692126518655,0.9725410180601683,0.4353446897089056,0.47142432242274096,-0.4445175322430581,-0.35996150025194484,0.4105663818001602,1,0,1,0,1,1,0
1428,-1.0091566475275597,-2.784207725921675,-0.5417079307204132,-1.948179114368667,-2.165822031771758,1.1400504518745969,-2.0833743196841468,-0.5368896095454718,0.3143068484483778,-0.39936382905702816,0,0,0,0,0,0,0
1386,1.212774451356123,-3.052061645283096,3.311534861451666,1.2006119509289097,1.2941389100051728,-1.3975987475801546,-1.913939873755096,-0.9632916201579307,1.1385954540953045,1.4310181517293283,0,0,0,0,0,0,0
1967,4.759586889465883,-2.0474884397651465,-0.5159123599212949,2.2739879832928107,0.5009154748126993,-0.2835775714499868,0.9446362293205104,1.8311736755027228,-0.0700647983710185,-0.8355386178149125,0,0,1,0,0,1,1
2243,3.180124230316239,0.24702449451938382,-1.5713862065855395,-0.041300876761209755,-2.035707090360651,1.3297765482096733,3.603435364948849,1.6216944526194352,0.1879299773065862,0.9480829249782097,1,0,0,0,0,0,0
1196,-0.3714442988763998,-3.493846841481022,-0.9726310366148988,1.1383255431739172,-2.298418533154164,1.2255382342468624,-2.6282491544207205,0.5425213336758195,0.06748602019348751,-1.4757631048485345,0,0,0,0,0,0,0
419,3.795955860992256,1.5165986496714314,1.3444751618047204,2.4390741755630545,1.259207528984652,-1.223250904727438,-2.3617420906833795,-0.5522319041132956,0.5006895962871499,0.3215640408100276,0,0,0,1,0,0,0
1826,-2.563614003770515,-0.6828524394415078,0.7681905188329602,-0.06857918711788313,1.4146493870576347,-0.20194931823688034,2.1113989884652895,-0.2329485413315873,-1.3964512660806907,-0.09976700350688388,0,0,0,1,1,1,1
1260,-2.093725016446558,1.1345610493542326,0.4142921693648123,2.8984643843127094,-0.30751442084716074,2.3804916096006727,-1.7959294408255486,1.1105833062200756,-0.4156053436180707,-1.9547028702151616,1,0,0,1,1,0,0
3072,-3.3154718095393094,0.7426243423938527,2.567716910338357,2.6372919193960107,-0.3665659805464199,-0.9938093628302577,0.034128194381867726,-0.44613205616966006,0.2661568040027768,0.15322592545360225,1,0,1,1,1,1,1
1642,-1.715577509939722,2.9308272124898864,-1.0648421758230417,-1.559422707202239,1.4596875045629578,0.6526733056024996,-1.0705148435114198,1.6677299175597362,1.3183383700242601,-0.6517474245408034,1,0,1,1,1,1,1
3189,-0.15396393677726705,1.676234889798591,-2.596732967825005,-0.33551790756120353,2.2549464827074552,1.0858547811830535,-0.0327813262298925,-0.8916478027643588,-1.7818163048696118,0.07258584721702903,1,0,0,1,0,0,0
928,-1.7922897851573152,-1.643646415328682,0.30039961517647046,-0.4914739281239725,-2.3084874906033317,1.392335447081665,-0.6532639930042742,-1.2757110890504375,1.780644256931466,-0.41999588940083565,0,0,0,0,1,0,0
610,0.8189164356367091,-1.9688906564071584,-3.126512572847833,-0.28433773637413107,-1.4874825550266426,-0.4774215143426462,-1.7291100406406277,0.7791737472295546,-0.9140435591443435,-0.2166581793349344,0,0,0,1,0,1,0
