,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1147,-1.977145705284985,0.25499794815567844,-0.3957668835975539,-1.5097427167997,-0.5584530545655376,1.7089538034705418,-0.3863615255281535,-0.31658198661931625,0.3531791120358819,-1.1533214491900345,0,0,1,1,0,1,1
267,2.40640526505559,-0.29982086465966873,-1.9622756306807412,-1.7093515243027155,1.1738739640224916,-0.10987035664775466,-0.5816501797676656,0.5967165525149568,1.6092884844502675,-0.8896506721969992,0,0,0,0,0,0,0
2243,1.6205035242536072,-1.8574497398753613,2.138369236607151,-0.40976131850286185,1.5529500070906785,1.5204639104718507,0.01984653081493606,0.08316796968646799,-0.02518605679571778,-0.7692985538357535,1,0,1,1,0,1,0
936,-1.436132924240243,-0.3120435921260864,1.0657990786187832,1.5829120642235774,-1.8938468804803075,-1.0965040965553845,1.573675413290945,1.272545079383598,-0.370433885398393,-0.23395948343969672,0,0,1,1,0,0,0
1528,3.167890283687592,-1.130731861102005,-0.3792569899545974,1.3433115010474013,-0.9206023488458248,-0.08148372575330691,2.01900320803815,0.15919731099030243,0.9166772115571982,1.3864060954444715,1,0,1,1,1,1,1
1454,-1.6229611232443635,-0.011523940106452652,0.22905181552017437,-0.9180360531558807,0.8551605355558127,-1.9151606052340702,0.34594124578502305,-0.15272163142470319,-0.43293516960653533,-1.0447636539179768,1,0,1,1,1,1,1
1196,-1.3268025839742836,2.459149396619708,1.6353253195318085,-0.36591771439106513,-1.1828898310822233,0.8563355884597592,-0.42716866953059357,-0.5456194692999073,-0.00819329795766637,-0.670434910626487,0,0,0,0,0,0,0
419,2.413610540626097,2.1023393641580985,-1.5519537182088563,-1.27449694020766,-0.35913018681423314,2.310092679934364,-1.1735868299628265,-0.4636335763736042,-0.42900933254539164,-1.1058939307912334,0,0,0,0,0,0,0
1826,-1.661787877781774,-1.0519088658847486,0.5448040256122109,-1.6238655296833797,-0.3770410982550591,-0.3631827017836675,0.7955383153785817,0.8976287419486615,-0.9522911063293772,0.08585142918462671,0,0,1,1,1,1,1
3202,-1.8682853106170556,-1.9558409896966806,-1.7664898547341665,0.6418210654871466,0.5989672139399859,-0.5926606890578167,-0.8106104575876037,0.09966197208904487,1.0424381910011316,-0.016570965283927996,0,0,0,1,0,0,0
2417,1.4346052942025087,-2.8579346891002757,0.01172692569100954,1.6964188524689419,2.101028667512075,1.8740698126568116,0.7169517080554653,-1.0416822237221137,-0.1250373767195614,0.1902997042846317,0,0,0,0,0,0,1
1260,-2.1522522255756447,-0.4624284125089752,-0.8551039325039954,-1.6650441455203195,0.5284697165449236,0.6362092194549198,0.9665273985987121,1.3628034300552236,-0.7017149919186755,-0.41972693776230835,1,0,0,1,1,1,1
2741,2.2980220013495583,-0.46080284081302536,-1.9801168741804753,-2.1778983255203026,-0.023549746047858644,0.5964722905249371,0.15911054541467118,0.9354707001414581,-1.3039531230603136,-0.25877070022263615,0,0,0,0,0,0,0
1831,-1.405177808657506,-0.770112024465894,0.38646862127996023,-1.2037868768475721,0.7141974218492888,-1.969198995570061,-0.3801588812313725,-0.6708551507847343,-0.9455983601546373,-0.47655183057112355,0,0,1,1,1,1,0
443,3.115900685921739,2.3138327066993183,-0.09323527001042935,2.056083700226689,-1.2284110377069763,-1.5518909789875888,-1.002853778593679,0.8837720430857056,1.3241544339440312,0.8442969445080771,0,0,0,0,0,0,1
3072,-1.7594551243740884,-0.9438381258407926,-0.7693985736092146,-1.7765277481599302,1.10848661292889,-0.6059245810303644,-0.780839284814995,0.07674540981534377,1.1202865292659212,-0.18794827447934515,1,0,1,1,1,1,1
1642,-1.7551546607201953,-1.1639276267636598,-0.12538871461007203,-1.99814481638969,-0.800162316187348,1.5537786283767343,-1.7452859089681694,-0.55672929538912,-0.22340123386560987,0.872628696432231,1,0,1,1,0,1,1
2742,2.261013986677264,-1.2107219563708649,-2.5008059458931,0.12313186914044619,-2.1172677038383916,1.3376188784164569,-1.750749205660119,-0.2831534924790937,-0.10181868132587504,0.5571466286878024,0,0,0,0,0,0,0
3189,-1.7562877176056864,-1.7322919537559354,-0.4623924673426759,0.7899453042995535,-1.1385400588099117,-0.4566632581737419,0.7345562194155769,0.9138635067283053,-0.9158175975685798,0.22230175276245537,1,0,1,1,0,1,1
928,-1.246897748662702,2.4745301815090324,0.5198378791807181,-0.26673550442777205,1.000237297396594,0.3639558853383618,0.9633716023441502,-1.2071694653462262,-0.09177799304465188,0.6206357614815695,0,0,0,0,0,0,0
698,2.335232632828438,0.5076533235662763,-2.22021562707192,-1.5237481846542154,0.8797523324700653,-1.0669522682900574,-0.02893051848265051,-0.021601334492531533,-0.5939217859520014,-1.5332079488637933,0,0,0,0,0,0,0
137,-1.1896241666107459,0.5986163144394911,1.260030513673847,-0.766167540900336,-0.03628826464634016,-0.5809790657814847,1.6639206211654902,-1.1950450712752407,0.4291458961472747,0.40601992760350425,0,0,1,1,1,1,1
610,-1.1540586795191075,2.860285224193233,2.0836410163220926,-0.051611435458199656,-0.5897316692156134,-0.41409817753653544,1.0965997580894296,1.2114438728082224,-0.8475601587585994,-0.15877841132729775,0,0,0,0,0,0,0
2357,1.8975536916084856,-2.8992123347059184,1.445064735437434,2.2346202912237096,1.9234605487950436,1.577906472486978,0.8777711371772862,-1.0746081951620552,0.14302392166928252,0.30058417189161285,0,0,0,1,0,0,0
567,-1.7495378360385363,-0.24344627335935004,0.44027914525723333,1.3692528786140652,-2.4129566617432037,0.35025858896182854,0.43191132711122765,-0.21820399398737772,0.7740029198386542,-1.1275624856999436,0,0,1,1,0,1,1
1575,-1.8403174250266663,-1.5907032066525781,-1.6397489931233267,0.7676528745660768,0.503176599005086,-0.7084610818123578,-0.8115613248873276,0.15665188134867367,1.1195058298712206,-0.023676980595139573,0,0,0,1,0,1,0
307,-1.833473915679613,1.1234136491922067,-1.1258428753458407,1.5806998707891842,-0.5029768994844398,2.1331728202047806,-1.2322986976501729,-0.5682925726316614,-0.42665706757986765,-0.4544793661487169,0,0,0,0,1,0,0
185,-1.734451736542804,-0.2892384543131804,0.02642032012438028,1.5945543476734312,-1.3303274163373204,1.361522510855492,0.07719487546283495,-0.05826426382230014,0.8436424906482688,-1.1169814170392265,0,0,1,1,1,1,1
1872,2.931369800596879,-2.223242271064721,-1.752375808133906,1.1461869061648557,0.9739887270750965,1.5861336304604792,1.4635777541424062,0.19761616975273014,0.9700444977311287,1.2401885430115147,0,0,0,0,0,0,0
3243,-1.4150307543431404,-1.020369504897278,0.4819459097113095,-1.2581493380412687,0.5751158495623082,-1.7729719693716697,-0.30851186978996625,-0.6737035621290531,-0.978597532057315,-0.48553756644456836,0,0,1,1,0,1,0
