,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,W3IWER4_A
281,-0.6305091080455684,-3.34111833862157,0.8469660494568254,-0.5869916637886644,-1.1816738771528001,-1.4205303069179949,1.101082736650159,-1.2828703076023324,-0.035842318967672065,-1.148787196520432,1
52,-1.9933598991290051,-0.35259781050726763,-0.34745946003732964,-0.6931077303679193,-1.8268448533201265,-0.8593138879531862,-0.5492876838849536,-1.1449676869123762,-2.4806488088638035,0.4840692552892379,1
159,0.3823698183449713,-4.300994573682963,-1.5226496174905269,0.8153934630658172,-0.7800789709239159,-0.5081402836211343,0.9630240725234265,0.6594484245827086,0.14435064967403827,-0.04094816916539723,1
12,2.669229684382214,-1.1132290797750224,0.6794038814079763,2.270472705964592,0.20186897698736497,0.6358591278527388,2.0292733678971886,0.35293271155339356,-0.7318244788438166,0.20609054629253712,1
227,-1.353251462897593,1.966110149058462,-1.578426717680235,0.47541587093948245,2.390488389797904,-0.6295073659222566,-0.8549858859358662,1.4986450071338593,-0.2765861815231812,0.8537912273971531,1
140,-0.6787966762993175,-3.002288750669376,-0.2888617253302764,-0.7425107324340642,1.2780347773594427,0.3188218119361365,1.7580503968598884,0.23592629131349885,-0.7541083264116812,1.3151562425932355,1
326,-0.765365012163225,1.70732299132084,-0.46509861869184327,-3.258606029633262,0.827011141164059,-0.1133660230614792,0.364848133917216,1.4473822461491508,0.26220515952330103,-0.10452261082131002,1
252,-1.9263621004616844,1.3639692872131686,-1.3851061398666178,0.6650762480997828,-1.3202939247833636,0.4459400205548598,1.675729753174848,1.495442593373998,-1.10309155081566,-0.659845533218172,1
100,-0.31880619937905885,-2.644106770313244,0.37515945654391336,-0.8457123849967358,-1.1491913174445225,-0.5528636385094917,1.9457722498043657,0.42105747580128283,1.3708191515226893,-0.09413696438852356,1
347,0.09389866336460528,1.8241758676855984,0.6665258781505237,0.6513640692652041,2.195263200457051,1.0705203494832878,-0.3717586205479513,-0.43408816496067,0.33617900960117175,-0.2223248837165565,1
434,-3.1190608322185387,-1.6646232080972228,2.3556721869077295,0.6300795814420155,0.09501290473414795,-0.6160788260550871,-0.7696163627874563,0.8209072284043024,1.0291037672125776,-0.3162479389549052,1
116,2.8609393577827644,3.074986931465842,2.365412060828537,-0.5312175508316027,-2.0619677387349524,0.6453870669866487,-0.4866826377644985,-1.1410584473743521,-0.25332337268894406,-1.3517500849453312,1
409,-0.03168139872444615,0.7545329612480246,-0.8009295987539005,-2.451537642556305,-0.07767055301577758,1.0753215892879098,-1.4846386791847355,-0.33553918773963903,1.2514936131127767,-1.9414558892118807,1
313,-0.20927018318035992,-3.4316750250228094,0.10444471620688708,-0.9450902008752826,-1.2242304647730922,0.17204760110671408,0.8265590391617053,0.522787480288606,1.4784207810652232,-1.6333661297779927,1
425,2.2748809403589245,-3.8809016520347175,-1.652948826306636,0.0030086419596411854,1.0213933986680794,-0.05664933978451286,-1.9697628765460524,2.0337654447689038,0.6913397134801956,-0.3140207965659475,1
303,-1.1988423482378001,-2.1022123747327828,2.206510973353733,-2.359388516929165,-0.30253842807993525,-0.8553481719704837,-0.17432759282389945,2.2463872684259796,-0.3895949953634352,2.334756655630272,1
48,-0.9514088648706048,0.5918341335319062,-0.34405547623492944,-2.015924825446798,-1.853615042378932,1.1712742288290314,-0.029316186143400622,-1.4485922072887525,1.2357173057832467,-0.2580472011870904,1
165,2.7312576638511668,-3.734162700874143,-1.1360620528629364,0.04879813374197102,1.5087528613363677,-0.9719150988789282,-0.6099256249716919,0.7611902094838634,-0.2218083190197564,1.249131809379643,1
330,2.6000161887286244,3.18766866211251,-0.9319987946456064,1.2076342494816619,1.7023196597843444,1.02142841553433,0.5130526917994771,2.0037019223265835,-0.8880324754623259,0.2757084012351948,1
55,-2.2948744904256992,2.7200540647543328,0.10109469019129831,0.05109252307706862,0.6611874902999225,-1.7157491200626152,2.366777049776051,-0.5262882768199094,1.65808523778,0.8175587547128258,1
83,-3.5755701964166025,-1.255858913715196,1.4497726893781973,1.034681597991891,1.1442264519429146,0.6193677600420704,-0.6045898310873722,0.7661353240736337,-0.7427373234917176,-0.9425558312114977,1
283,-2.021318705802671,1.7266966317695958,-2.326910726606361,2.6613062426251215,-0.2079404252817288,-0.8878657153082721,0.7845644575437081,-0.8708879503698739,-0.35015123237555945,0.4438841463318431,1
113,1.844006412699974,2.7194997179060993,0.394973461510683,2.7262477581277786,1.8248969034681624,0.3398474620075447,-0.5928298984662955,-1.5607158509681238,-0.3871355405382682,0.5837749309055279,1
72,3.1272583836957186,-1.6764013606959816,3.317865318871028,-0.9461079452550376,0.0009852684958395494,-1.2443005880732905,0.5406649899987549,-0.06725321428843646,-0.4299683851593074,-0.2568613918577021,1
437,-0.1709275608093088,-1.1504396866468949,1.8722637770393344,-0.45460846712280284,2.135670450759779,-0.3372224868363632,-1.2857660938987856,0.20016888036859756,1.7284378943480645,-0.3298479586622321,1
336,0.1668654261326153,2.449220268156792,-0.39914623638594166,-0.036705866526783495,0.39755151042218334,-1.2615901165702703,-0.4310934266097006,-0.7832680533250735,1.3986745613230418,-1.2128302276135596,1
69,3.693181518550759,0.6404921628243242,-0.38657370243517813,1.4006275464328928,-0.8688470006261988,0.19506866384517163,-0.5800773444273974,-1.7439703676282234,-1.2762731685540354,-0.5859182033152012,1
126,-3.7634592228746877,1.0034587895604623,0.746912729966147,0.32687878952812094,-0.5878008149870793,0.14518396216757365,-1.9628054268185346,-0.6081284923280752,0.3495075107886945,-1.572453728143942,1
105,-1.983181992445585,-1.690257072282077,2.026457511371969,-3.028877046274733,0.040241306229137803,0.6744575146150643,0.3646930250078537,0.5390841813119731,-0.2993495717815268,-0.11174536552256228,1
224,1.5121680988935207,-3.1368974914399015,-0.5814490617200156,-0.7965743481219563,0.8491799697334047,0.6898756798219773,-0.5813121882445542,-0.36851815508341207,-1.4070992879664694,-0.0736465005790121,1
389,-1.6347395403731102,-2.7094172560476073,2.662256881147006,-2.526330044494163,-0.07107338697360292,-1.2146354311292717,-0.10091464285890366,-0.16740215190483354,-2.2490812991485485,-0.07685022570810725,1
187,1.3905142813951457,5.132528801167641,1.3790928906253976,1.34114853627135,1.2945519430668235,0.5863423973760454,0.022855909158661966,-0.4613944507037464,-0.32861539002338364,-0.20993367735729404,1
135,-4.4362837496299665,1.5112482242892167,1.4319581067817004,-0.11635674496604172,-0.7915087472501829,0.04376114369610452,-2.213968065230708,0.015049544584969618,-0.48541450471814607,-0.9988932151350262,1
168,-3.0024662905400885,-1.9531460614980636,1.6752527002762914,1.6273456353840363,0.43908947021957445,-0.35564630473605585,-0.7876267551371884,1.0108238794347042,-0.658436768994474,0.8179511293832131,1
127,-2.497989846649045,0.7603672263509804,-2.289928410574929,1.9425932644823305,0.32424213875718483,-0.6175293654569792,0.06468480472489131,0.9693171618352445,0.30069862378618956,-1.3892736207838818,1
410,-1.0988060558832593,2.1315316564110343,-0.07941341665872262,-3.8219516296413323,0.6941813351357329,0.5455889816890818,-0.41940845071899635,1.483018270149568,-0.4048015386039918,-0.5813286953553018,1
38,-2.167301621996477,2.19485353551201,0.23399552547304323,-2.0031173448917574,0.021472805561824956,-1.023290214338982,1.9245397747867072,-0.2940902821756413,-1.7593077772157424,-1.4553744194257288,1
107,-0.35467938898486207,-3.7451191163392505,-1.072720596063738,0.11942406858976684,-0.7691372400423842,0.6307646420719291,0.9530333172128094,0.4153740469173063,-0.41611661636439107,0.7846137825607403,1
316,-1.2671917069996452,-1.3535246766929985,2.710379218992816,-1.4612066573021836,1.5127425361861182,-0.2598920920263537,-2.3444380243919625,0.6802142932171219,0.3488479278299509,0.2272315307005082,1
377,-1.0347096684026214,-3.180165723925828,-0.18493524918472223,0.6363750975148493,-1.3939703484540522,0.33764384042204704,0.36836820322161395,0.8708904859019175,-1.3841657402700802,0.4402603601289411,1
288,-3.5737885302454453,1.4187606777386153,-1.6063956198841014,1.2794278080867265,2.1211426961712285,-0.839765593279476,0.7746456100085284,1.4633832129042843,-0.8968844643559017,0.4753586990570377,1
238,-2.448232889656425,-1.9491511502867793,-0.18864306310648962,3.3605559052379994,0.10640126951404369,0.8069092930505898,0.06340178340955244,0.3709532584607597,-0.0758891535256893,-0.7589833649980744,1
242,1.110238072067927,-0.24603512134867953,-2.4729212781243506,-1.4530960575803569,-0.2595511210403833,-0.8869574031872265,-0.03475041726478086,1.38162448652498,1.4487032089716816,-0.39969016584237005,1
373,-3.204263832732746,2.5732561753912497,0.3239647408473692,0.3695160853871205,-0.8877222012958899,-0.856191195904093,0.14661564212816972,-0.40494365311712066,-0.9674062573646964,1.161041840146491,1
85,1.11821409569072,-3.1348467088431957,-0.44688906461236966,1.5331532229760172,2.008574306181317,-0.8645348111819207,-1.1240338151033156,-1.4118791874115924,0.42498587417925987,0.977016863365954,1
304,0.5148433841024799,-2.8471491942842717,0.6736513066005476,-2.160977847507377,1.5763866931322073,-0.47722073051740693,-0.22983744671196554,-0.267914716454411,-1.3325176855261456,1.1506240077625456,1
79,-0.29789798990402,-3.720162883890237,0.19530183116666727,-1.434388134169205,-0.36140647542410803,-0.6651669752382312,1.1656702895253013,0.477175561275169,1.4762955406446356,-1.3974220964017405,1
118,1.5563135770341598,0.35253504464445423,-3.2568579873049424,-0.31803257512170585,1.29256940093526,-0.518654159235744,0.062360243748689044,1.0688756876890977,-0.4239189659292596,1.1419111849069472,1
47,-0.07193052134191166,1.729423854883981,0.4690592829049854,-3.713762121461828,0.28600723394578914,-1.6157480660680306,-0.3970401440921928,0.4835522345434538,-1.227257783160468,0.05589716620792677,1
