,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1642,-0.5057259626425503,-0.4096602826155881,0.14250136959673793,0.08005389451583873,-0.17582379413019628,1.2085678660738761,-0.33875547245861576,-0.10778325236479748,-0.012824570271254445,1,0,1,1,1,1,1
3189,-0.6831104066376957,-0.0846919670071467,-0.16862766028321333,0.18863526313222354,0.24196794294243015,-0.05595407285647591,-0.28016970516049644,-0.03096870101779649,0.019609184958951642,1,0,1,1,1,1,1
928,-0.5169077146010301,-0.6468369551217534,-0.04961378230494958,0.2949726337243722,-0.6560095591618087,0.6821549854032164,0.21271247569839827,-0.12640174290527592,-0.04583263143365751,0,0,1,0,1,1,1
610,-0.602026662299963,-0.3296197803407217,-0.2110116095347541,1.2241965801881796,-0.4242352097483128,0.16282160567729584,-0.14000619167837786,-0.06485267668925726,-0.029072166044305226,0,0,1,1,1,1,1
1575,-0.6328916838018439,-0.42909130177625737,-0.1564139161694592,-0.4194675020005434,-0.15088589081239165,0.013138710081638019,0.2690047517816858,-0.08306558121243487,-0.05439986876114872,0,0,0,0,1,1,0
185,0.24396874947051184,1.577045290735125,-0.5921364337287012,0.18903666952180714,0.17650134292898867,0.216742809081433,-0.47888069098035413,-0.7545709699388485,-0.010076942065362263,0,0,1,1,1,1,1
2782,1.7976174355386463,-0.6833706492256684,0.10015600877649228,-0.1276649602630906,-0.3722947274301018,0.6309705726472524,-0.06674707117207591,-0.20962377187267778,-0.026677570111220666,0,0,0,0,0,0,0
449,1.615145427103876,-0.20113078687261543,-0.26386369999548187,1.0644025751005393,0.007969974062100392,-0.6421345352543993,-0.36618925591583007,-0.10528071067280038,0.009505711925052843,0,0,0,1,0,0,0
1198,-0.6713177536419411,-0.24171051346480357,-0.15737157830182505,-0.39074173332113815,0.14131522812371344,-0.07688619075002762,0.029319168390634715,-0.05490466358002998,-0.01908007228342244,0,0,0,0,1,1,1
1356,1.1276935434000055,-0.997726994897701,0.08018166250044838,-0.42874870993051606,0.5081193497622822,-0.6766469476552756,-0.1817272674501957,0.2511990174355104,0.029864899972321737,0,0,0,0,0,0,0
