,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
270,0.5282660208431808,0.18446513898449135,0.7870844940542852,0.15079776488843616,-0.36346400616132923,0.33334320908681714,-0.061413499093938485,0.0024028303011744416,0.00984226843159002,0,0,1,1,0,0,0
1182,0.21133425417462612,-1.4183189025505898,-0.7257027902590176,-1.2439867250072725,-0.1749825785078924,0.5680353672443645,-0.015428003735548668,0.05270257783844159,-0.0036282507872117576,1,0,0,0,0,0,0
658,-0.7099312678236701,-0.3648339091115068,0.36580582037954884,-1.2455570529582858,0.10816015582498968,0.5223184838244671,-0.016911280129241642,0.08395642060524522,-0.0026592194736861745,1,0,0,0,0,0,0
1658,-0.1547215883114689,-0.474072956771005,-0.7981294015510632,-0.16112175865059086,-0.4169870270440221,-0.16403045928601953,0.052931085044187254,-0.041252315857482964,-0.0013974191318326308,1,0,1,1,0,0,0
1005,-0.629176698597664,-0.13912667375516427,-0.6716509360098768,0.3415101385821151,-0.4987416538487809,-0.474520792516696,-0.03698249805852241,-0.09805248713991871,0.0007432707777455147,1,0,1,1,0,0,0
106,0.8644180481290749,-1.4127682592578292,1.1784111766166487,1.2883838125426592,0.699464487155605,1.203577798267099,-0.07711035424240012,0.04705785773639486,0.00016338437258396328,1,0,0,0,0,0,0
1089,-1.01935356467411,-0.44192451279038886,0.20699447813850294,-0.7603965031999175,-0.046230595056350805,0.25730687839802535,-0.07486460163833963,0.051547822335052965,-0.003365424758536504,0,0,0,0,0,0,0
1663,0.24117551957901154,-0.9416365622360469,-0.915031979979583,-0.6816860655732336,-0.3372717854236621,0.1716198455437532,0.003762546265696608,0.01992034542622654,-0.001991759521129023,0,0,0,0,0,0,0
1406,-0.8260070569750122,1.2588226217489702,0.19609968405036723,0.4405480771316022,1.2491248311131666,-0.09000623761762803,-0.13464143531562298,0.1876956553134936,0.0007496942837191493,0,0,0,0,1,1,1
706,-0.7292874780649008,0.034338477276261,-0.005030994100963454,-0.17453132316819495,1.315963796866478,0.41294509734114637,-0.1424500276907401,-0.04552381952313839,-0.003035803267502956,0,0,0,0,0,0,0
2940,-0.2795837517390443,0.4586124893461056,1.12954373980625,0.618501831292811,-0.38574696079692183,0.08163417470346876,-0.04734158571501608,0.0728533379616134,0.0012889800799963352,1,0,1,1,1,1,1
1910,-0.059948264222125715,0.2430278842233559,-0.581120287641088,-0.09273841179997919,-0.36532030031491824,-0.2948457100949931,0.017931394799757062,0.026332326767785675,0.0019825422705641075,0,0,1,1,1,1,0
1037,0.16327872344912003,0.5733217217594543,-0.6099570304449956,-0.04409128248178744,-0.3780617429211296,-0.38267875936985773,-0.06632908070688302,0.053377944108757375,0.0014164750631577537,0,0,1,1,1,1,1
3086,-0.4574158657652737,-0.6133384516094743,-1.0524670766547821,0.49351495399550516,-0.12052926974599029,-0.3258087479559532,0.055830268078573206,-0.04954768925426893,-0.001009561286861879,1,0,1,1,0,0,0
2703,-0.7765265251310524,0.032710300130724526,0.9035190149426512,1.2310227310219988,-0.08044182944506993,-0.007921722578744315,-0.054422216354369786,0.04104711952607642,-0.0019324922587383915,1,0,1,1,0,1,1
349,-0.19784893323682368,0.8150747547707651,1.5684200094763905,0.134516495963049,-0.1615648801956263,0.32847405630827975,-0.06903626144989855,0.10463980291344467,-0.0013481296630415277,0,0,1,1,1,1,1
3309,-0.1196596305819579,0.7728908431886214,-0.33085779769140417,-0.055313304196099575,-0.29782380772638684,-0.36697413339343216,0.12844512370001998,0.04266770683532185,1.050555455072744e-05,1,0,1,1,1,1,1
1269,0.034540267014405254,-0.5325765619941641,0.06241216716482347,0.2883830166728525,-0.8211564802002665,1.7073352347861188,-0.1083520756598891,0.07247307775604009,-0.003883060992472364,0,0,0,0,0,0,0
915,-0.5998865341860072,0.6118226011818695,-0.040176658157238955,-0.11357613895184779,-0.22452550211197844,-0.2816559746519104,0.018312610024018593,0.0638853959860162,0.002580001150943068,0,0,1,1,1,1,1
1165,-0.3377068443607425,0.7259977952552038,0.1705467178713485,-0.6013932261105703,-0.05836777091206169,-0.019434100188100826,-0.005583196781259101,0.008796206156177643,-0.0015188822191026814,1,0,1,1,1,1,1
304,1.024598928823528,0.11464016525988649,0.04000237953245849,0.7131835149231578,-0.6708317312847795,-0.038176722745822005,-0.044304531186333124,-0.02334610765901365,-0.0015439719686967423,0,0,1,1,0,0,0
2769,0.538805543412167,-0.0981925549964555,0.2470758494786638,0.8236534505789805,-0.14203012569925177,0.15218250640210976,-0.060839752757166694,-0.0017745687548670068,0.0011803054873300387,1,0,1,1,0,0,0
1352,-1.3847379612034825,-0.6025755717818914,0.04876640634470044,-0.28783660636552877,-0.1924458732325615,0.023332652651826238,0.06974450334297828,0.011586657841393809,0.00018701846007923738,1,0,0,0,0,0,0
1154,0.3965831248113825,-0.7483423450615801,-0.9509699833343608,-0.6504449872286037,-0.34911426178937977,0.11803338204443749,-0.015908568361332903,0.06672691470162462,-7.250854239485736e-05,1,0,0,0,0,0,0
1565,-0.3220646526323279,-0.5472867777796813,-0.5362076962047954,-0.18380950991551423,1.1816126095077217,0.455727931159621,-0.06795545760149149,-0.08664642080118387,-0.0015128608348473538,0,0,0,0,0,0,0
2017,-0.28850207593417043,0.1548896152713663,0.6214511268878288,0.28701311993577355,0.3246109611896445,-0.565729653410931,-0.05120821676069606,-0.04970380343967428,-0.0001356200944350558,0,0,1,1,0,0,0
111,-0.3640312387766473,-0.842739786587267,1.8308027621361989,-0.2589359125134544,0.18631964573218815,-0.5720211614690592,0.0030965408103641747,0.0328204500544481,-0.003765836420900826,0,0,1,1,0,0,0
611,0.04495065464515182,0.5398224188671712,-0.6014281058221123,0.11319027959548073,0.10092821928903176,-0.267874941177093,-0.054131449221779884,-0.10178662920096268,-7.117986028633138e-05,1,0,1,1,1,1,1
1753,-0.3261331382300615,0.43710167811142775,-0.4973254263286682,0.4176259818230744,1.074556382092276,-0.020886286197097745,-0.09512078537415071,-0.05233442058964814,-0.001167886189156296,1,0,0,0,1,1,1
1112,0.11793070313885573,-0.37582335856499094,-0.5977074490054861,-0.6486507598945452,-0.2576775550664572,0.0940465112185883,-0.07421829999998253,-0.07010265163112285,-7.595089735278147e-05,0,0,0,0,0,0,0
2247,0.22328976038432727,-1.2509244365734735,1.2393833495132012,-0.23545029866802222,0.03152030180062472,-0.5855180148334524,0.014586404927018718,0.08524052634986194,0.0010699703358473481,0,0,0,1,0,0,0
1881,0.7279363374472889,0.2514049089500332,-1.1568570531419302,-0.0175288333964992,-0.5136728348273175,-0.3975991932858236,0.11935184556397824,0.00941681244150823,0.001376158519204563,0,0,1,1,1,1,0
1552,1.5189706288065872,0.7269455456762289,-1.0338602660519556,-0.4266227103743049,1.170612057395873,0.33920249078736375,0.37054601699747186,-0.05334569526358112,0.0012956214222630542,1,0,0,0,1,1,1
1347,0.31186410987239005,1.127972289754844,-0.14330312159919778,-0.5067582363532477,-0.14441446514011505,-0.17343131032575504,-0.03151999854496859,0.016081246968263324,-0.0011895904334456404,0,0,1,1,1,1,1
1656,-0.7763799261951312,-0.3148963758222836,0.3703798433864617,-1.0764993852937947,0.5848456457588437,0.6155353083430647,-0.027286665638250718,-0.07005019665717506,-0.0027246549701539532,0,0,0,0,0,0,0
1168,-1.249512813929009,-0.07654638192625492,-0.19286223950229608,0.2902062295501054,-0.37533842500492814,-0.4030075376879501,-0.05036320441054378,0.07452817960315099,-0.0016619884594809627,0,0,1,1,1,1,1
3077,-0.3364166827159377,-0.3444335578886568,-0.8039151928702314,0.3542647182269157,1.0000473928372589,0.1110998153593285,0.01437858650343404,0.03564601988632216,0.0011896145527911742,0,0,0,0,0,0,0
668,-0.47538706381649737,-0.7263836322525031,0.29473305711104153,0.39742913085037984,-0.28529439751993485,1.8980851021890608,-0.12943041769161384,0.04900550674343909,-0.0030258138394905682,0,0,0,0,1,0,0
1508,-0.41353840072982323,-0.3016061878970219,-0.5396700968931497,-0.17105167356644485,-0.3509115982711516,-0.15838284668340877,0.029692557879572007,0.0009456820434813595,0.001959353193686415,0,0,1,1,0,0,0
1419,-0.9176441501406505,-0.27233567319639596,0.19580429280137904,-0.7372137623219457,-0.04544412541643437,0.22221061155249955,0.047058194247539105,0.04794115176826634,0.0013408470688826032,1,0,0,0,0,0,0
1860,-0.02128039125856567,-0.4301845047404994,-0.5508704562896238,0.33193837768350853,-0.7160673659318334,0.6048432453654937,0.1269726110297198,-0.09488170646727367,-0.0007650455799937081,1,0,0,0,0,0,0
2410,2.3833169116231625,0.10615694396440074,0.5574729439958507,-0.44275049517059767,-0.04347852634215649,-0.7796822842139923,-0.009038801116112835,-0.04117324285137226,-0.001807962727631278,1,0,1,1,0,0,0
641,-0.9673937420019677,-0.26087939473890487,-0.6656987033658677,0.8213729453328347,0.9255470595853469,-0.1338502358387539,0.0020040662054362185,-0.024981835523919776,0.0006692535154703326,1,0,0,0,0,0,0
1229,0.20299053232514463,0.6093408472462042,-0.6253009454756633,-0.03708676258219763,-0.3818798453424155,-0.3930986080389498,-0.046596573301278865,0.07547274038658332,-0.000652273883634584,0,0,1,1,1,1,1
1047,-0.03340160909433438,-0.913147602414621,-1.4138796178714965,0.34050752338973794,-0.6959215455131339,-0.4330019787978662,-0.02777052733236595,0.24722096158446907,0.0005759441373390585,0,0,1,1,0,0,0
476,0.7533482906468705,0.6970683903436247,0.49575514554976413,-0.26276545011389985,-0.07556493699064591,-0.5693577898630012,-0.0412748675531346,0.07770977320458004,-0.0018043043988601574,1,0,1,1,1,1,1
2064,0.013939684273908006,-0.8042444423551115,-1.0787293939422384,0.8282304570294485,-0.9692896597236956,0.33918305340977933,0.06013272128388157,0.03489015232683607,-0.002512936231183371,0,0,1,1,0,0,0
2218,0.44491270817612144,-1.3971376234125799,1.0192643884150407,-0.22789272723913,-0.02452432524210463,-0.5909880205728435,0.012497301273071318,-0.023868959627915135,-0.0029020752665007386,0,0,0,1,0,0,0
1188,-0.5323341129858056,1.5633328831602844,0.2659610784602848,0.968814354722033,-0.6304474500113769,0.023974815532401873,-0.08854415661139342,0.027059941784364376,-0.0007206732535059308,0,0,1,1,1,1,1
1695,-0.0036548535872063153,-0.5055681742962982,0.0994767345463505,0.2858210185387024,-0.8089937072013089,1.7107729810252847,-0.06784990075471134,0.003226479934835382,-0.003384956660706164,0,0,0,0,0,0,0
637,-1.1530444304181169,0.34241747391732,-0.09690313741294844,0.33040415797224687,-0.34955240568261603,-0.48232455124710993,-0.06221613833698823,-0.12703060214107473,-0.0008547796498634293,0,0,1,1,1,1,1
34,0.5066060061353227,-1.442731741898583,0.9561648253629526,-0.2240279624490344,-0.042428535184575816,-0.5927935617816776,0.017250939144740646,0.08897246722025208,-0.0008121590959396163,0,0,0,1,0,0,0
1249,-0.11700973609164336,0.8283027207287015,-0.303827354926687,-0.05076430617755654,-0.2978526958030823,-0.38576256695766264,-0.072602985835395,0.004762903909136109,-0.0004104535300614701,0,0,1,1,1,1,1
891,0.7945000138849618,0.676310174832876,-0.7372224553687509,-0.32496906584217017,0.17352729277679585,-0.07658359533951463,-0.08921332483183143,-0.061174117705758486,0.0010820026649653379,1,0,1,0,1,1,1
1772,-1.4090463964878666,-0.5841404794577114,0.07420436386891427,-0.28930503167899513,-0.185650437364078,0.023424608095488395,0.056726162409955996,-0.03315408428102947,-0.001228622154161104,1,0,0,0,0,0,0
2186,0.4202284339772281,-1.3788765414869628,1.0444849505574845,-0.22943965951483766,-0.017331794910166527,-0.5902213206242465,0.01155564422829391,-0.06903951920082088,-0.003736791427254839,1,0,0,1,0,0,0
295,-0.24594841755533867,-0.33344046412361605,0.43344136446433884,1.0777729747590485,-0.6757134987233626,-0.11054273193653659,-0.029191342785140732,0.02133725014421175,-0.0017595055370013218,0,0,1,1,0,0,0
581,-0.6830569165555281,1.5355028841725427,-0.02884607380728494,0.6479074391304426,0.1335585226610238,-0.6495688834575112,-0.08901276966429116,0.014120644120118965,-0.0004128627126507712,0,0,1,1,1,1,1
301,0.7184947579459438,-0.8920098783354011,0.030315802284586614,0.6019758026929953,0.8622119162584108,0.7536419935223508,-0.10077854652437909,-0.025089306731806652,-0.0017614762410994942,1,0,0,0,0,0,0
2408,0.7118185024502741,-0.6232986654697685,1.4886160702493196,-0.6616752052437308,0.20683819544380733,-0.4358316594072283,-0.012412533920030938,-0.08074929773844025,-0.004223338699104527,1,0,0,1,0,0,0
1216,-0.5875529380759706,0.03592922378595563,0.43754327247264785,-1.203564281389993,0.12501159436508433,0.4394255581565727,-0.08121534320440997,-0.07053476982180763,-0.0027310442434055485,0,0,0,0,0,0,0
169,0.21281094220544275,-1.2369420467541106,1.2507905825463612,-0.23577072557225828,0.036664589851589796,-0.583691183203915,0.06443958552149603,0.0608897782735119,-0.0036492278219158202,1,0,0,1,0,0,0
215,0.1572845840874829,-1.2124073635203987,1.3028937447145499,-0.2402970320097282,0.049501260936056835,-0.5820703628391143,0.008034538412493937,-0.02756950214696939,0.007455598075488278,0,0,0,1,0,0,0
2031,0.31620798908493086,0.46490817337442775,1.0514777646257554,0.15357197992469224,-0.29309019130128666,0.31930607508407843,-0.006444101631027843,0.019647306107686318,-0.0012583723896050756,0,0,1,1,1,1,1
1990,-0.26957833584637564,-0.308089599997101,0.27116220832751414,1.5964179027900054,0.7026765282627581,0.16090168208914984,-0.09219625630122111,-0.12310659368706332,-0.0013524074848054609,0,0,0,0,0,0,0
1021,-0.6355860739262115,-0.5277796690190542,-0.10856860977629999,-0.7301916081440705,-0.12865332332572307,0.22057808906879223,-0.038953324532634725,0.09983246501573878,0.0008895500565462125,0,0,0,0,0,0,0
885,-0.6491512473338039,0.6485186719854914,0.01025258127059651,-0.11664630078676676,-0.21013921902931576,-0.2801579375054506,0.016568818441714882,-0.026459881419022082,0.0007052260629474511,0,0,1,1,1,1,1
371,0.08282606111714158,-0.556345544963321,0.0413506146604285,1.2653991594571021,-0.305550910747677,-0.02862953883051398,-0.03836559795547406,0.0745378427997664,-0.0014997080200923614,0,0,1,1,0,0,0
1960,0.3736456551431608,1.1395251711316234,1.0204798789243947,0.7304964124436844,1.1872346222039964,0.5688807354931005,1.862804521843024,-0.03680647232394854,-0.0003451863648163731,0,0,1,0,1,1,1
3279,-0.9207418975654312,0.8783357158328898,0.6577118433572983,-0.6421899936322006,0.06712566840933536,0.03276013787048879,-0.01916898541403829,0.1591253159169149,0.001169580691825064,0,0,0,1,1,1,1
3013,-0.06009453911799457,0.30950615387645974,0.9092799157807904,0.6255832171043199,-0.44121679186333945,0.07770774882825396,-0.03349926920012734,-0.03683538380371545,0.0012940349785949986,0,0,1,1,1,1,0
892,0.4523835886511503,-0.10108981899832194,-1.1550082071701329,0.09987732471124926,-0.04099935732679185,-0.21767961018552795,-0.014114018377702688,-0.09665528541171643,-0.000694861516523463,1,0,0,1,0,0,0
1357,0.5398994352573434,-0.7322728654892939,-0.6996754664309629,-1.159061610474532,-0.16312758555965184,0.42282149425664917,0.16368453791530987,-0.0639328042599317,-0.0018875831185693015,0,0,0,0,0,0,0
1389,0.03218817326506388,1.122814893233921,0.47549419555181477,-1.2305626842643356,-0.33853731435043827,0.0961136007093938,0.059437567291554694,-0.09742594744342195,-0.0005298296587927933,0,0,1,1,1,1,1
737,0.026739053569729155,0.8677952858096013,-0.12563387552512695,0.6165461709261904,-0.14538833640229876,0.468211835864818,-0.11513032620548687,-0.06348652914304437,-0.0012322053632852076,0,0,1,0,1,1,1
172,-0.5465010641349594,-0.7150729976909209,1.8254916209248913,0.25626291467182644,1.6027498279637196,-0.2974374077107166,-0.05514508793948839,0.11040917921148975,0.0005938882193811503,1,0,0,0,0,0,0
1607,1.6437414671460047,0.6432709267201505,-1.163188270634607,-0.4184940801795051,1.1393999133387898,0.34135651813099516,0.5254280256994237,0.16720727319842488,0.0008863850941594945,1,0,0,0,1,1,1
1015,-0.41090857133593983,-0.012101430568331519,-0.072742320804474,-0.6689005676662587,-0.11508097098479023,0.11464669640202377,0.09457114006089315,-0.015911578393493185,0.0012090154740946085,0,0,0,0,0,0,0
334,1.3426102882001951,-0.16654376113961056,-0.3040505468586883,0.722336281144293,-0.7618018106899387,-0.036453525600586185,-0.03506924258651114,0.09297520398904621,0.00014975807475223017,0,0,1,1,0,0,0
2052,-0.03025570246590782,0.5816708151342477,1.3525892691764831,0.1298046663748091,-0.21546479579419991,0.3451402910408568,-0.05565459213994418,-0.005392565180356788,-0.00243563172050765,0,0,1,1,1,1,1
1075,0.22574277242010246,0.47601545090974756,-0.8836533166840782,0.4758388624449459,0.9688059095802576,-0.10465105524485409,-0.12253792598417004,0.1119383687536102,0.003110358075277776,0,0,0,0,1,0,1
412,1.188830999397144,1.0040064080120266,0.9869508842763332,-0.24242494754468336,-0.20302955854268545,0.42828734431854043,-0.08603397021663611,-0.09492614017875745,-0.0017954228920364626,0,0,1,1,1,1,1
553,-0.4309919946956645,-0.8477228502901628,-0.384911981498702,-0.7366630602946876,-0.20045037252739145,0.2442281536534841,-0.044199546375892115,0.10329766152318717,-0.0008167897526647971,1,0,0,0,0,0,0
755,0.9788296664094096,0.4867400113063116,-0.8837301650370475,-0.49785717524645995,-0.33669750752393984,-0.16114551064484667,-0.0831555023759965,-0.15201764797760986,0.0014478536997553845,0,0,1,1,1,1,1
3277,0.6344751637824319,-0.2790620662346502,-0.9702294991398381,0.4097246573766683,-0.8297977888066022,0.4910752747801052,0.15162194320489247,0.11330393901951097,0.002686985314291551,1,0,1,1,0,0,0
3255,0.4038181434030372,-0.27805928313195954,-0.41408572769125485,-1.1350880654998146,-0.09565114795542014,0.36001834035962543,-0.002200738605782433,-0.08338661804795651,-0.002651208159725338,1,0,0,0,0,0,0
556,-0.33509372876830373,1.379032089192008,0.43118393883276324,-0.5478903984128977,0.004087589671089617,-0.12949001229843402,-0.0948109508371018,0.010108382197233347,0.006538842308145471,0,0,1,1,1,1,1
1022,-0.5913416903876064,0.5465377230515734,-0.13239296708475146,0.05621631768371619,0.22092019616048245,-0.18642751114641823,-0.08836218066323855,0.09393567811422109,0.0022740642432477177,0,0,1,1,1,1,1
861,0.5691038886841544,0.8388522218555622,-0.6336863965773842,0.014596474428494325,1.1454676116411577,0.10739322155549513,-0.14500651371379,-0.03270311413545279,-0.0015422584454684457,0,0,0,0,1,1,1
1914,-1.3961222489192195,-0.5953630153392355,0.06328092666711878,-0.28844777248754055,-0.19194342729236055,0.01916159828456322,-0.026738175449629347,-0.007596647521627124,-0.0008692234032896475,1,0,0,0,0,0,0
274,-0.3403539116494928,-0.98592498340588,0.4360682240435052,0.01474601611506638,1.3390468966044786,0.12305866555268549,-0.09481906549225237,-0.09701706224699365,0.014920773486376207,0,0,0,0,0,0,0
2003,-0.9522987907054973,0.27106373733900463,1.189893377252227,1.061921933101609,-0.480716296682232,-0.11402852073773594,-0.031561903453848926,0.16855564749031363,-0.00252699150728709,0,0,1,1,1,1,1
1190,-0.1000127897931811,1.2255591241760166,0.198325896230554,-0.5393046119613829,-0.05553849901383913,-0.13572112006323225,-0.09487762890735453,-0.07646235717234225,0.0007767874340870241,0,0,1,1,1,1,1
1610,-0.41553199466277185,-0.2938413377258542,-0.54579063678459,-0.1713291112813871,-0.3411462726982965,-0.14437454194557625,0.3337479950658437,-0.009820110672350738,0.0019443903558320434,1,0,1,1,0,0,0
2067,-1.5704381096813134,0.14160401420389274,0.1282953877315112,0.2763293313861241,-0.29067174923844563,-0.3944707951614765,-0.05723162091378207,0.003134749831072948,0.00014619642739949958,0,0,1,1,1,1,1
2848,0.8522122982795741,0.09845502897668841,-0.17122195659505932,0.21742132721235932,-0.35787699488953084,-0.8010144113787481,-0.02494112402964,-0.04083947190213067,-0.000889990134092512,1,0,1,1,0,0,0
2095,-0.4365140801913286,-0.17537755938686472,-0.11393820521829277,-0.68292322359662,-0.13158590443846385,0.13688564535000858,-0.041656166266864435,0.07879443081016448,-0.002613151917971876,0,0,0,0,0,0,0
130,0.7362395626787989,-1.5934578677254763,0.665110626611432,-0.04268471324654519,0.3563327748773812,-0.5079029595820651,-0.0014544253193602768,-0.03830836979004157,-0.003025256275199985,1,0,0,0,0,0,0
847,-0.048734219016228056,0.5082452625436099,0.17166775387586533,0.8841658623052004,-0.8976324727470475,1.2471175794485818,0.1387343162342952,-0.03856205161265659,0.00048444234361606526,0,0,1,0,1,1,1
573,-0.561073199563117,-1.1653455555070622,-0.7738102916191913,-0.25552857196933204,-0.40970161691757556,-0.0006996478412815336,-0.006289784536028767,-0.019462223485709047,-0.002086305663608777,1,0,0,1,0,0,0
2148,1.8831344204264253,0.4577791772617658,0.8727090480107951,0.05931157856922,1.4580303115634332,-0.4971464102990879,-0.05810771440703491,-0.03552115288523936,-0.0021445602662274422,0,0,0,0,1,1,1
1985,0.6920507113415433,0.34316416452430487,0.37366595745382797,0.6986979434651672,-0.5825263873034355,-0.029455360083885763,-0.04961398161002128,-0.11739121922961723,-0.0015891726295809993,0,0,1,1,1,1,1
