,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
575,-0.7023677426605694,1.239859441334794,0.2008206525490718,0.4782707020179237,0.2224274438571384,-0.67706944657276,-0.06933454407653937,-0.24447413507968904,-0.027996913008928728,0.07985244970369838,1,0,0,0,0,0,0
1428,-0.6483756086155767,-0.10309891140316912,-0.1505861872766023,0.3352751777372671,-0.627124225238285,0.01841472467481773,-0.10524074213993287,-0.2896999319497123,-0.102214680367137,-0.07315545137071887,0,0,0,0,0,0,0
1386,1.809152604597728,-0.6063185994371905,0.7926184109480576,-0.14246607774273407,-0.4210188821423512,-1.134659569103409,0.18803976060334265,-0.3708999017996634,-0.1740953936373716,0.09533093034031609,0,0,1,1,1,1,1
1967,0.23644722902092985,1.1796135506933974,0.6877318035212291,-0.22172602248196926,-0.26087187798841494,0.3168676963283853,-0.5348280956276958,0.009614834499988551,-0.054235993644230325,-0.14020922799713043,0,0,0,0,0,0,0
2243,-0.03496509837011125,1.5850375821949456,-0.7933445181910473,-0.741891189187784,0.28002190150947287,0.490899160396741,0.3910078945897372,-0.05019925458249029,0.032891713243464904,-0.052003690396207045,1,0,0,0,0,0,0
1196,-0.7960383983898849,0.8603102637802,0.22715104137103706,1.2151179040541462,-0.31960770723317444,0.49513126234857213,0.951078959853899,0.8112763871588909,-0.06987550510087442,-0.04203844582415806,0,0,0,0,0,0,0
419,2.1081158539913964,0.42096165421846915,0.8801522495472296,-0.2480379294675129,1.386307544991718,-0.5970670105935367,-0.0005220973008379701,0.06617806338366557,-0.03833659797720319,0.031251675715381136,0,0,1,1,0,0,0
1826,-0.9214410882977151,0.4609492223364814,-0.39246889343636293,0.13611607545835872,-0.08601057173299978,-0.5829405934942452,-0.08442617848770469,0.31571189973335023,-0.020228828718990306,-0.13743459992262325,0,0,0,0,0,0,0
1260,-0.9314026845851048,0.3453377051259444,-0.22552743976187145,0.04655158309575172,0.9786839699903163,-0.6614909733664189,0.20020095862896545,-0.12061036856867341,0.01241297533160444,0.13989439630787495,1,0,1,1,0,0,0
3072,-0.20956218150006625,-1.3161049470871817,0.734087474797124,0.20358395809989152,0.23941904657073693,0.8932042635403705,0.024866503773612252,-0.34839218074935735,0.005133206093344373,0.05815789546418837,1,0,1,1,0,1,1
1642,0.1346560098108925,0.4362811706266672,1.8541353840636454,-0.46560216814817196,0.6819431843006571,-0.4439775115036571,0.41481500668428034,0.11364186157240713,0.016108463123795998,0.026685264557198742,1,0,1,1,0,0,0
3189,-0.7162169061941818,0.14882315202805438,0.034461311797300824,0.47221608737524845,-0.028758479959127437,0.04261445880797487,0.37452044605912876,0.019939310709498878,0.10103721595297088,0.0047105359948717675,1,0,0,0,0,0,0
928,0.13575845443581677,-0.6333762486306225,1.4527969579008644,-0.5652384782959301,-0.14110198302098792,0.10270320428347658,0.14633237878276795,0.2162172352166623,-0.10774735169858664,0.0958307617856995,0,0,1,1,1,1,1
610,-0.23211382016322452,0.11686336095392134,0.983962621606438,0.28028049911826525,-1.0472100350097933,0.480656846865506,0.6288009069510597,1.318452936579153,-0.14976609147438213,0.10062216333736763,0,0,0,0,0,0,0
1575,-0.5570577519973389,-0.9404314715111199,0.10515297430478292,-0.08604197872971633,0.21593670317945193,0.21291685384966155,0.17574498877346423,-0.14627635951019538,0.06574430773237046,-0.06757549578984225,0,0,1,1,0,1,1
185,0.06466212439030133,1.9981318631048315,-0.5673622487166202,-0.5017992220025639,0.4018328861332058,0.44026036357201803,-0.09662368180612133,-0.31599533475404434,0.030517902402792733,0.03532351181345335,0,0,0,0,0,0,0
2782,2.22807721635293,-0.2740883004612406,0.6492215759508139,-0.1636367078667157,0.14627516628923365,-0.07781118853157515,-0.5940397463784274,0.0804876819284339,-0.05166383209860486,-0.04170033467196229,0,0,1,0,1,1,1
449,1.4683109139449164,0.2530300721084237,-0.7485918407857142,1.1110247271885874,-0.7699827689696241,0.4172053886858107,0.1824189555586648,0.07145697901713224,-0.10442630726663854,-0.028712685400954556,0,0,0,0,0,0,0
1198,-0.6569079119700415,-0.2918503653510964,-0.11759368130656182,0.6595487851114139,-0.6737136596343167,0.48628376103893445,-0.23434170729115247,0.06505302116568727,-0.10157181062905601,-0.10470665672523873,0,0,0,0,0,1,1
1356,0.809557034136684,-0.7433192098924997,-0.8769154402799993,0.31623299264578175,0.3789037669790047,-1.20221462211366,0.33741988657401906,0.0772170908701182,0.18349056351092258,0.042957841286393086,0,0,1,1,1,1,1
399,-0.07868358456170176,1.3567843203449848,0.17702338604325446,0.8234424527256005,-0.659829537687571,1.0411234838108885,0.0768363919276599,-0.14865186741382588,-0.04978818252615136,0.0912430893559956,0,0,0,0,0,0,0
3168,-0.837972781542956,0.5005144045449956,-0.23316658793769074,0.045554396274145065,-0.09790049279729159,-0.6360401265729149,-0.32057423080121633,0.47243506976357097,-0.0012459137889398685,-0.07019567130770744,1,0,1,0,0,0,0
1781,-0.671011273177877,1.0018241246310082,0.3241199488858712,1.3527692529936617,-0.28777017502326746,0.3927561238498838,0.17960147955312486,0.13324845710017244,0.27837644653597193,0.18291348995544027,0,0,0,0,0,0,0
2995,1.7918189808338605,1.0255413831154852,0.19993815656189695,0.5587983409406261,-0.04448342240416322,-0.3031852926003018,0.34836451637849275,0.35236798190058655,0.012900590241886885,0.1328943825387184,1,0,0,0,0,0,0
411,2.2430605654216227,0.7738861929998738,0.9912282365089133,-0.11364771340854271,0.4389075113243774,-0.584617397165406,-0.16599361621206582,0.14698649390385973,-0.10073611928460532,0.16518182401369902,0,0,1,0,0,0,0
2878,0.19255574416708707,1.2465939247589863,0.7490718085470145,-0.19299039666266124,-0.17034961739601268,0.3715221171004176,0.4526566227607516,-0.02355882265378695,-0.04083485750864488,0.03679295510919254,0,0,0,0,0,0,0
3264,-0.7707760987827336,0.03312415351217192,0.050355320186976825,0.7460736022918525,-0.6356016722654144,0.5942409361678986,0.564992428247504,1.3297839308867383,0.13656409926072421,-0.1414750557354196,0,0,0,0,1,0,1
2071,-0.9573359587390433,-0.6607352734776656,-0.5463348685351989,0.5013817581898613,0.15638207169451454,0.40283718191591156,-0.4317987954135448,0.4887878159678152,0.018200822925706198,0.0232149256948317,1,0,0,0,0,1,1
680,-1.0634472500677323,0.18533014557097072,-0.7449918208385957,0.5145840652251101,-0.14868054116292018,-0.20172606929761366,-0.248623813766621,0.08831906879232225,-0.08875198244119632,0.06819241228961123,0,0,0,0,0,0,0
865,-0.5220169883913519,-0.1029948782187136,0.41151949314730996,0.29171200247412726,0.41217138809905746,0.11314049717390556,-0.2704869686429615,0.1557235255183557,-0.025159577137688786,0.0016438165250175728,0,0,1,0,0,1,0
