,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1011,-1.7026710083714505,-1.7474960198679617,1.4630208536622649,-1.359837312590722,1.9224651354920388,0.6064643843720188,-0.029308816585536517,0.07886021051072625,-1.782466952632517,0.7665993161055112,0,0,1,0,0,0,0
575,-1.753513410156671,-1.4940600624598412,-0.6146965543751695,-0.1380201582036706,-0.8310207016193171,-1.2689691192618762,-0.7480670921941177,0.6899442354310319,0.7078712067852357,-0.5158428848936373,1,0,0,1,1,1,1
2316,2.361097211463666,-1.2543756352423343,-2.8363092135066417,3.162994577734403,-1.1088631880897948,0.8312787587211696,-1.3752200807881518,-0.14795011703951702,-0.33713418164029674,-0.6376352959348185,0,0,1,1,1,1,1
1092,0.3435557194873769,2.5315697278956324,-0.017834711731057946,-1.357071854535695,-0.045620472552983155,-0.7255718536377718,-1.2226289458809223,1.343890562017747,0.29849494559914086,0.8704739223376184,1,0,0,0,0,0,0
19,-1.055535922368463,-2.3387348174855243,1.3671270485552351,0.9402447312343503,-0.9297040297793607,1.9051975225594795,-1.5209626721066478,-0.6929702230710026,1.1108839646419453,0.4131881506228269,0,0,0,0,0,0,0
2198,2.2598955289760605,-1.036349157072349,-2.736270365190559,3.298378705780605,0.5823119841959319,-1.4247673688977365,-1.5410943057629685,-0.36611023326603287,-0.7403932450366199,-0.442379149625706,1,0,1,1,1,1,1
1428,-1.1627172799953562,-2.284929269017351,1.5839704624728048,1.0274525007565787,0.11092038278294625,-0.6242757624148502,0.5694677481802013,-0.7152488137795411,-0.705789343402818,0.14656381315878372,0,0,0,1,0,0,0
1386,2.941318476198506,-2.086939020492924,2.8084469161811856,0.09878959418607075,0.024031594519918455,-1.1487556626049122,-0.1030518936637664,0.08038053082366739,1.7122390962414396,0.43531977595902527,0,0,1,1,1,1,1
1858,-1.35740046771755,-0.9230173523319752,-1.7419178724582343,-0.728223887137059,0.6240212210820189,-0.061129369299987135,2.3309164014820873,-0.7147028460604209,-0.5876993271575954,-1.0237446504913859,0,0,0,1,0,1,0
1967,3.057625034497695,-0.8627087530167367,-1.5372452075386456,-0.06796222635915722,-1.1860587509317597,-1.7180547842864933,-0.9138164929611088,0.42668483090770865,-0.2998321275380694,1.6837020202683912,0,0,1,1,1,1,1
