,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,W3IWER4_A
296,0.15289139770508076,-0.19494702056829544,-0.7168126540859011,-0.051717860726903736,-0.009788624067865672,-0.0004761203099123885,-0.004282164077033506,-0.0009007484433746196,-0.000860357363289488,0
77,-1.027499148634407,-0.17047494034927724,0.6939516427392332,-0.028480395010216267,0.010822892431194818,-0.0024666375178223703,-0.0036353733543296753,-0.002407242905102018,-0.0004554371576052978,0
49,-0.3996117268940787,0.021087321129995347,-0.46835854548562833,0.02991369666991142,0.002703484031227003,0.004470488375963874,-0.004639943404116808,0.0033130156707055197,9.333616108669432e-05,0
251,-0.4066510158141583,0.01369291620863589,-0.4738487844091875,0.023841721399671806,0.004266030987394086,-0.0033471222260006562,-0.0023976227960353117,-0.0036691941823425453,-0.0003789020876553256,0
273,1.4282191175899548,-1.0816795893434843,-0.16870060014350355,-0.017469901959424817,-0.0007956310155969602,0.0016410931314604367,0.0015314487750579,6.138752809981481e-05,0.0001167055631396244,0
288,-0.09743248899308364,-0.022024880230890904,-0.824543635702855,-0.05844726435642558,-0.010431857219472748,0.00026875667507068364,-0.004351161228824888,-0.0010256230371453515,-0.0009052392386554258,0
82,-1.0509253946602415,-0.18225610081015056,0.721449815049639,-0.03869101513505807,0.01949959055391886,0.0017850438225396569,0.0033078523116400775,-0.0012593566980383325,-0.00150007411444594,0
315,2.8167608013276006,-2.0374802919009367,0.42931103072436544,0.018031860949387763,0.0007679448634711491,-0.0017280400505053073,-0.0012785768165197268,0.0007980862660268971,-5.0291986577133516e-05,0
294,-0.157000210167327,0.01848268197504067,-0.8502528082210145,-0.05967691863759138,-0.00991832264654468,0.0008198787247932707,-0.0036251583191178635,-0.0006165570584804244,-0.0008009970635889539,0
226,-0.9139041053534539,-0.14094728082859476,0.5076338119066698,-0.01379828654473584,-0.006414949667964365,-0.006601473113325472,0.004185653147196123,0.0013969170172964908,0.0012360223341033418,0
8,-0.40337639604273634,0.012658112377222228,-0.5154196298306876,-0.01617858643969132,0.014636403494063898,-0.0011754103449915089,-0.0007744473113079261,-0.0013599912813428386,0.0010509544875882285,0
45,-0.8284983502788176,-0.10564257071399556,0.34375781691788615,0.016032446097636637,-0.0018680747540659511,-3.696036940187859e-05,-0.002421118885816975,-0.003116089191142044,-0.00013516962044330928,0
40,-1.0434193709217536,-0.16981241680728695,0.7284873294983825,-0.01049469821691668,0.00855322864509531,0.0036191929882526956,-0.0011255005189438408,-0.004049807908598811,-0.0007071910959698843,0
47,-0.5912018058752913,-0.04699801021563897,-0.15752911507017253,-0.022264332340960057,0.014705454598071571,-0.005568727292585531,0.006365043784631918,0.0007769655073674936,0.0021938108036899406,0
334,0.5334206676104345,-0.4592136276816784,-0.5531962684261277,-0.04137679597459185,-0.006056074811745151,0.002245721155378719,-0.0018740503950384878,0.00126517444030279,-0.0004187058279085125,0
64,-0.34479383856885326,0.03367763408800476,-0.6062947975565915,0.026642488739305036,0.009952490793703547,-0.0010805838597348295,-0.0015196164884267397,-0.0034515697261664666,-0.0005049131775642589,0
287,0.15275130836653994,-0.19408484144236424,-0.716786630442666,-0.052288666348438644,-0.010521066741553738,-0.0005984826641939467,-0.00509989972180106,-0.0014042341609353558,-0.0009876492765443028,0
48,-0.4123733092182512,0.015054246050129415,-0.4763381314442659,-0.00036245696213064294,0.010341048893936397,0.002334412927696543,-0.0025865919856849764,0.003790773634370483,0.0016093332685072393,0
203,-0.8674319643240415,-0.13047974248571292,0.40629663957509643,-0.013094922066049388,0.002738191849139934,-0.00635717575627,0.0048505757582696365,0.006205910374353778,-0.00037933018792865033,0
284,0.028430047892432437,-0.10832225803708884,-0.770297884902437,-0.055540362682848295,-0.0103772384654924,0.00023370939504487213,-0.004898860204256362,-0.0010508515767057329,-0.0009656044135523455,0
42,-1.0019730150801642,-0.1531606661284935,0.7184053324521671,0.0255369620089536,-0.001979796075487015,0.008153280842806032,-0.006533091799443669,0.003159617414220785,-0.00034188133076387374,0
307,2.819969919825679,-2.0405932559641653,0.4305676935352294,0.017820831364131907,0.001953878541366507,-0.0009655528508988657,-0.0009797766713454724,0.00039433718820751763,-2.3335292711361947e-05,0
237,-0.5912018058752913,-0.04699801021563897,-0.15752911507017253,-0.022264332340960057,0.014705454598071571,-0.005568727292585531,0.006365043784631918,0.0007769655073674936,0.0021938108036899406,0
280,2.8091061016556838,-2.035181888170404,0.4256000014969576,0.017808682238414225,0.0025261258927644294,-0.0011660262025121253,0.0005983562692656702,-0.0008296754659415336,0.00014718974135258776,0
60,-0.7791668900374592,-0.10010689682373967,0.24267529334076984,-0.016975409640435726,-0.004563634318495369,-0.004296835791375786,0.004040464842790492,0.006194045818641143,0.0017322286153832632,0
26,-0.2634443513355405,0.06042054353921016,-0.7287723423587849,0.06009952698018769,0.002723768354020933,0.00035049242692145776,-0.001843578816981436,-0.004268789397000704,-0.0006023435613267733,0
303,1.9243613759187361,-1.4236207342395333,0.044918951736066505,-0.005022241343845876,0.0006636399756822208,0.00104881713698502,0.000522757832625736,0.00022125811981675293,5.276793240087468e-05,0
339,2.0521956307555618,-1.512367373384295,0.09988085169042196,-0.0013776987173985894,0.0015097065908349484,0.0004187422037749914,0.0005727431452005686,0.0002677871842048457,7.990243441350954e-05,0
275,0.5406863131031369,-0.4664630192122953,-0.5503658321138067,-0.04097842406362529,-0.0046216474168322905,0.0037922899497808164,0.0005622492107767585,0.0010410215486862057,-0.00010051971781570602,0
265,-0.5773495551521164,-0.03508061656833125,-0.14749142548486052,0.0054088896576517075,0.007696063629529039,0.0008009700594007142,-0.0018707710857972328,-0.0012735624536048531,0.000975320643876273,0
320,1.167961097201018,-0.9009617879417346,-0.2805820600770765,-0.024529367172161413,-0.0023661434488972477,0.0024666252748903337,0.001282473743725097,0.00032467663359657845,5.504098641747815e-05,0
317,1.9260195874624808,-1.4244026423207132,0.04567571735496732,-0.005130420467612089,9.330625344727192e-05,0.0010818814733201281,0.0004766497839506398,0.00014552914746430743,4.334882584864206e-05,0
23,-0.2989470487807272,0.045326918433650006,-0.6656357044462174,0.055282326044280634,0.0033988795796442072,-0.0006385030796056178,0.004782361036418263,0.002780963411321868,-0.0006139597829108377,0
34,-1.0181247124644284,-0.15522797948519237,0.7093533608396545,0.0012405288115993778,-0.007063232822785027,0.014061983149163694,0.0003399724933158324,-0.0005476692457837953,-0.00031281422588776614,0
67,-1.0261536418641442,-0.16467801115561537,0.7139749326817494,-0.020287113601770712,0.00881045347981221,0.005712288703423106,-0.0056506098219041845,0.004114076048240223,-0.0003479605910832783,0
55,-1.0191485937137867,-0.16035162675684744,0.664317350579766,-0.028759602632538593,0.0009521863173411915,0.002656938745204629,0.004928072129252627,-0.006053403024534385,0.0025492180304267976,0
338,2.821798880885571,-2.042769616448593,0.43122049922166067,0.01779647958622037,0.0020090065428852275,-0.0008706421726987884,-0.00017557497994221565,-0.0003742779259290671,5.8836529559158694e-05,0
13,-0.8674319643240415,-0.13047974248571292,0.40629663957509643,-0.013094922066049388,0.002738191849139934,-0.00635717575627,0.0048505757582696365,0.006205910374353778,-0.00037933018792865033,0
234,-0.7779626019707736,-0.10183317726406743,0.24405356843894757,-0.011872052205650106,-0.0024898623438535214,-0.00903993775379014,-0.0020303322806403193,0.00032396453662958776,2.4170441428963316e-05,0
335,0.028835746214950223,-0.10968705105482456,-0.7702581315827021,-0.055070583354161186,-0.009754759626177643,0.0005487257807052643,-0.0037370599106937774,-0.0008505513223153223,-0.0007997804426728389,0
193,-0.29520026801324684,0.051007849526211145,-0.6602812037584647,0.06373704462775612,0.0017143162981857658,0.0013337308579466152,-0.0016351239548400476,-0.005167068704160735,-0.0008578568180320663,0
15,-0.23890540810833516,0.06288963212568635,-0.8002049600991263,0.04153326573181573,0.007254419127081114,-0.0017278734581425426,0.0030206490123611237,0.0012242222697082241,-0.00045803286032362694,0
325,0.02771467555201672,-0.10745160623130663,-0.7705522258608499,-0.05551639030432497,-0.010390625496147934,-9.019958369128775e-06,-0.005316789657412894,-0.0008577339865112324,-0.001017547953975745,0
29,-0.42537706879545367,0.0016465132786504287,-0.48259946449368285,-0.02079417348916164,0.015370998730690127,-0.0037265170060145074,-0.00027065317514643326,-0.005506828827898299,-0.0009564413084104808,0
202,-0.8640571743029271,-0.1222005997667113,0.407743103872712,-0.008793980982524858,0.002384750313718361,-0.00547445599465811,-0.003034916783810874,-0.0035028124356705523,0.0011131152733360513,0
327,1.429488810913974,-1.0810448904632584,-0.16796055268354765,-0.018206727190956423,-0.0016205004446797529,0.002485893416278137,0.0006450427480194297,0.00035793415719487964,4.6244157440506065e-06,0
245,-1.0191485937137867,-0.16035162675684744,0.664317350579766,-0.028759602632538593,0.0009521863173411915,0.002656938745204629,0.004928072129252627,-0.006053403024534385,0.0025492180304267976,0
78,-0.3979151951778992,0.025011480959546084,-0.46413409182634163,0.041882782593994194,-0.003918502758115593,0.006834241017621584,-0.0028701624821511136,0.00277994498353959,0.00021093102577828806,0
207,-0.8623733737602782,-0.12127788744687897,0.40937846946798945,-0.001169774065047536,-0.00017590103633399835,-0.005500093781374791,-0.004381281836624679,-0.001441993145004157,-5.268305276731834e-05,0
336,0.5346329798483512,-0.4607703485069309,-0.5527682477481446,-0.041178541255658806,-0.005761042103708892,0.0025694471664650972,-0.0010871775746483028,0.0012372667688412109,-0.00031108100796665023,0
11,-0.27602180069419774,0.06300170155568308,-0.7350606761333441,0.04914762798256067,-0.0061174892042192815,0.004883620718867537,0.003425804017913611,-0.0053491998288802845,8.770537798579901e-05,0
248,-0.8768609724568968,-0.13002837368397274,0.4014465473365853,-0.03620095544655149,0.008466663046526787,-0.0060169495438691135,-0.0034178287748073267,-0.003002446026476829,-0.00038618219314911513,0
1,-0.32601529211727037,0.03620400379243227,-0.679853388605535,-0.004702318561809245,0.01759178369861296,-0.003193775863634421,-0.0009870860269743371,-0.0024473778246501764,-0.00032001757446696897,0
329,1.170525119524168,-0.9007965866924028,-0.27921244669050627,-0.024775423487851046,-0.0031779198683438968,0.0026763167999275593,-4.510883199615838e-05,0.0012960881282507595,-9.19016931319441e-05,0
81,-0.9959512286403731,-0.1715261505888457,0.6676730791690727,0.003810349377457865,0.0033778645459483178,-0.002076217634217367,0.014887950445172828,0.013961843602406248,-0.0010528972783888184,0
19,-0.5974220426733144,-0.042931187184335994,-0.157821257661826,-0.018811999656939225,0.002002430288269294,0.002753859634438811,0.007332485502073616,-0.00482792305680165,-0.0005863832313821671,0
351,0.5362949188010099,-0.4611592512246655,-0.55197391224075,-0.041454194862493306,-0.007140579965989999,0.0011250040443335808,-0.0021998985479363582,0.00018666493640279776,-0.0004942305032785674,0
209,-0.5974220426733144,-0.042931187184335994,-0.157821257661826,-0.018811999656939225,0.002002430288269294,0.002753859634438811,0.007332485502073616,-0.00482792305680165,-0.0005863832313821671,0
350,2.8102261088902694,-2.035540546565394,0.42613565189482044,0.017571007538648358,0.002460495079743286,-0.0008078553435235173,0.0002884044041332136,-0.0007158918750684251,0.00010863767500615379,0
190,-0.6566759868318542,-0.06474600073203335,-0.01957079099022176,-0.03074605759343149,0.009761331332262141,-0.003756469186569908,9.753414539979261e-05,0.001897032324487939,0.0011708534690084936,0
228,-1.0229606401727025,-0.1583384920027547,0.7061946203636137,-0.010783727760306262,-0.004112667990196982,0.0138088428978413,0.0009232296008856582,-0.0007396589631327371,-0.0004082146383236635,0
194,-0.629138118638009,-0.04543129142999727,-0.0919765251109933,-0.01990156594407363,0.001995187326245875,0.00504159477179006,0.003569050505870709,-0.0025199738322419646,0.0016166005539895408,0
72,-0.21543978873861083,0.07199351369131608,-0.8258320147714124,0.048017148251457795,0.0017029867596257322,-0.005835016659335053,-0.0041693064835757404,-0.0015073708592578691,6.2038677438887e-05,0
201,-0.27602180069419774,0.06300170155568308,-0.7350606761333441,0.04914762798256067,-0.0061174892042192815,0.004883620718867537,0.003425804017913611,-0.0053491998288802845,8.770537798579901e-05,0
213,-0.2989470487807272,0.045326918433650006,-0.6656357044462174,0.055282326044280634,0.0033988795796442072,-0.0006385030796056178,0.004782361036418263,0.002780963411321868,-0.0006139597829108377,0
218,-1.0012929897437859,-0.15300228428018614,0.7187991350566166,0.026729971635944958,-0.0022187205981665484,0.008361272157857483,-0.006460012269221763,0.0029318076162214842,-0.00039487773023037706,0
54,-0.6588801770855336,-0.06638694204455943,-0.021594266147758064,-0.02905598788764422,0.008840293263245244,-0.007047603230240366,-0.0028025825235682023,-0.0030912537411315966,-0.0003275187762092522,0
340,2.8367798906266994,-2.053383068807506,0.4376302770243325,0.018153771021129646,0.0022386560306198963,-0.0008088728176878776,-2.9760074638605656e-05,-0.0005322593251379272,7.506051289887783e-05,0
295,0.15868318750197477,-0.20215352123612157,-0.7147170622230676,-0.051091847356122454,-0.00670225417584679,0.0034900478156076453,-0.0002209510984717554,0.0003867119727609797,-0.00026841200773492874,0
25,-0.4161935169827307,0.011501313573167225,-0.47900174521597566,-0.009787763475036602,0.012282469871852598,0.0031019926992322715,-0.0034402334659815502,0.0031315629955065032,-2.3695999370618072e-05,0
349,2.753076008724679,-1.996173146648304,0.4015289554152188,0.016473346314035377,0.001859570410489845,-0.0013499911048970247,0.000580694710489523,-0.0007065702707648561,0.00014134060682917683,0
323,2.810486839001004,-2.0351903468887946,0.42631920750814034,0.01756278476267116,0.0019523873435538155,-0.0009386403942039195,4.69391224794835e-05,-0.0005282843931853984,8.211572192593305e-05,0
250,-0.7791668900374592,-0.10010689682373967,0.24267529334076984,-0.016975409640435726,-0.004563634318495369,-0.004296835791375786,0.004040464842790492,0.006194045818641143,0.0017322286153832632,0
232,-1.0019730150801642,-0.1531606661284935,0.7184053324521671,0.0255369620089536,-0.001979796075487015,0.008153280842806032,-0.006533091799443669,0.003159617414220785,-0.00034188133076387374,0
277,1.2937388238117362,-0.9869073483282612,-0.22631763196650026,-0.02134522212137588,-0.0019284640189783857,0.0023116880310160943,0.00032761936762079407,0.0010157627378455597,-3.303310821737061e-05,0
236,-1.0307636078232076,-0.1657536855629967,0.7360488999924338,0.015040128732442176,0.006030080220829232,0.0021319355880707962,-0.002717769117310129,-0.0015603013410744103,-0.0006858589988364145,0
348,1.164841815077085,-0.898077548537997,-0.2818167824961037,-0.024262096973461055,-0.0029821931774519934,0.0018059687155642559,0.0008658325111748821,0.0008904168230240351,1.8392473808371446e-05,0
256,-0.8136513403699737,-0.10909184669751482,0.309624528053697,-0.025158705348980997,0.0010271577122878798,-0.005175399925417763,-0.004139481748528637,-0.0002539729425826803,0.0014748156008574358,0
231,-0.26572084661105655,0.05769845116764301,-0.7307152965619169,0.05580909765649792,0.003577935305377332,-0.0006237262671194876,0.0010416270855211271,-0.0005813011436836933,-0.0004838634945523967,0
65,-1.0270521025092036,-0.15921522457900497,0.7038366145739579,-0.0179583393716734,-0.0026756149291788274,0.012565861348329233,0.00037447815491804007,0.0005308955191464069,-8.68429487076653e-05,0
331,2.2468468058390343,-1.647484620140704,0.183538415319982,0.0032060997476974417,0.0017078557177676583,0.0004708960301556368,0.001249354666119569,-0.0008342744897180613,0.0001584878122129296,0
243,-0.3944194272793682,0.024101258513685938,-0.4624246856158669,0.04431597855121451,-0.0007273189223469937,0.00512253543751222,-0.004862427358025903,0.003225781731055806,3.891836874596139e-05,0
5,-0.9024447298938812,-0.13668727947425985,0.5145822596076955,0.010504675142439015,-0.0091771427542201,-0.007616445675095888,-0.0007400401195585369,0.0026378296600186825,-6.967275203336462e-05,0
32,-0.48715523864089044,-0.008682549485012868,-0.3074272771551509,0.016322218935895447,-0.0037118787214525605,-0.0005286368414503885,0.0014132524837101549,0.0005199254565550512,0.001397040633356732,0
279,0.5365797613578326,-0.46232528629838604,-0.5519579755040765,-0.0414161814090782,-0.005178929080027601,0.0037607568505051894,-0.0006472803370369531,0.0014481448734914731,-0.000247557155634805,0
212,-0.32122269950244936,0.043131528470543606,-0.6773514220431818,-0.008813463822874096,0.019592292578336747,0.0036250415519624656,-0.0002936107409536453,0.003079143878242429,0.0028668190980545225,0
240,-1.021663524047507,-0.16151369862255713,0.698397344791545,-0.021276929922047858,0.005356496501081149,0.007696063661123239,-0.003831997756751409,0.0033037917568921006,4.468966859533855e-05,0
51,-0.30074856408321743,0.04654547369680203,-0.6642221579150421,0.05369333646460914,0.00371818851376014,-0.0007442968265089469,0.0022997868991049383,0.0008951197973141705,-0.000518549620691155,0
56,-0.5855690835098892,-0.03883333689585628,-0.1509709836664357,-0.011448378128825524,0.011612696956480664,-0.0002779743573932738,-0.0018191372874069769,-0.0007701732533893799,0.0010760824624807656,0
242,-0.2624895544552537,0.06633571583613143,-0.7274151164416156,0.0552609211083849,0.00021157631024645106,0.010264759376242234,-0.0015668350189453634,0.001153926140481615,-0.00019545608752263882,0
41,-0.26572084661105655,0.05769845116764301,-0.7307152965619169,0.05580909765649792,0.003577935305377332,-0.0006237262671194876,0.0010416270855211271,-0.0005813011436836933,-0.0004838634945523967,0
18,-0.20599708082410084,0.07404549903610129,-0.8202988520793388,0.0700145283293061,-0.008227000735715528,0.0009221610999922698,0.004310533010431475,-0.0035046184691095734,-0.0009146221163776702,0
73,-0.7833959667169429,-0.09626322090309035,0.24073832071831974,-0.011157045750375646,-0.01366248274884692,-0.0023377201917906274,0.002076067619460077,-0.004682624910099599,0.0002620555785026157,0
281,0.4710689677422444,-0.4175753867462281,-0.5802127266524557,-0.04295273424322581,-0.0047742287555721415,0.004191985608580823,-0.00014181842790298276,0.001597059567926334,-0.00018599779764563452,0
267,-1.027499148634407,-0.17047494034927724,0.6939516427392332,-0.028480395010216267,0.010822892431194818,-0.0024666375178223703,-0.0036353733543296753,-0.002407242905102018,-0.0004554371576052978,0
220,-0.7826877801299283,-0.0980268574374883,0.24100629121743794,-0.026481807860801673,-0.0021050986980213843,-0.0036076390172035794,-0.0022260780145953946,-0.0008548794360457326,0.0016953631733343827,0
235,-0.8284983502788176,-0.10564257071399556,0.34375781691788615,0.016032446097636637,-0.0018680747540659511,-3.696036940187859e-05,-0.002421118885816975,-0.003116089191142044,-0.00013516962044330928,0
300,1.294170259290424,-0.9859885024908202,-0.22597416668897177,-0.021783810732072254,-0.0027703355832224635,0.0026984887618002585,-0.00032514182326519623,0.0012963732532699076,-0.00011332988419408354,0
238,-0.4123733092182512,0.015054246050129415,-0.4763381314442659,-0.00036245696213064294,0.010341048893936397,0.002334412927696543,-0.0025865919856849764,0.003790773634370483,0.0016093332685072393,0
285,2.240515007852133,-1.6415992643162718,0.18103882044772512,0.0034826808087949947,0.0012095082617367854,-0.00025709610260063573,6.398274049861937e-05,0.0004899410777945167,4.396986308644424e-05,0
20,-0.2670817632495225,0.06328208987403224,-0.7305132696052812,0.04343595875656392,0.006257713551089054,0.006040408694804508,-0.004058751977653234,0.004663346311262938,0.00025809830681939585,0
69,-1.0129613122968748,-0.1578921905049156,0.6666901868608581,-0.02310161770106831,-0.0005698804780091982,0.008490942916538163,0.0033273289835589266,-0.003995443968124808,0.0009489728890917902,0
344,2.9337424882000946,-2.123199815515546,0.4789856422785261,0.021529968864451434,0.0044612564843412635,-0.0016927636088524094,0.0014575493077547477,-0.0013675000523426738,0.0002642066531139825,0
246,-0.5855690835098892,-0.03883333689585628,-0.1509709836664357,-0.011448378128825524,0.011612696956480664,-0.0002779743573932738,-0.0018191372874069769,-0.0007701732533893799,0.0010760824624807656,0
341,0.15598765988456056,-0.20034894705338996,-0.7158678014156601,-0.050623733416300803,-0.006297574206212274,0.0031189079991036208,-0.00018912603649826797,0.0010269147188397834,-0.0002435018228121363,0
227,-0.7825414907240922,-0.10255288240250289,0.2402908097922875,-0.03350185155815245,0.0035196204355597573,-0.005212003595857512,-0.0022565558841603508,1.9597459946005713e-05,0.0012840355366292625,0
289,1.2937482809325545,-0.9859032163688916,-0.22617425741331978,-0.021466423934978284,-0.0024087469679495315,0.0023490548220500775,-0.00034522464679923395,0.0015291795070830917,-0.00010689301162681299,0
333,1.9229310803489805,-1.4225432363239146,0.04432377878875845,-0.004598220570282642,0.00036356989678524405,0.000311867531056358,0.00052359939712798,0.0004901737460909878,6.30440527907578e-05,0
271,-0.9959512286403731,-0.1715261505888457,0.6676730791690727,0.003810349377457865,0.0033778645459483178,-0.002076217634217367,0.014887950445172828,0.013961843602406248,-0.0010528972783888184,0
63,-0.4072627563609661,0.015466637565539605,-0.47348643232516024,0.009416037904879392,0.007893807180948058,0.004596634485652755,-0.003441876400711822,0.0020816977835119168,-0.0002506785084588054,0
2,-0.42502290034364654,0.0013824721330593292,-0.4822134023557153,-0.016617686876122747,0.013986044965872383,-0.005081587832978063,0.002004838052476798,-0.000777551687907797,-0.0005962158329187446,0
328,2.7571670665090027,-2.0003701010226806,0.40309725252363016,0.016585973298851475,0.0025508044636256854,-0.0011793704726619433,0.001496940815075496,-0.0015054232227898917,0.0002386576957905081,0
222,-0.48715523864089044,-0.008682549485012868,-0.3074272771551509,0.016322218935895447,-0.0037118787214525605,-0.0005286368414503885,0.0014132524837101549,0.0005199254565550512,0.001397040633356732,0
