,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,W3IWER4_A
61,-0.9851581136868618,-1.180290256430689,-1.5658335561015333,-0.07448872132917507,-0.9756425256266195,-0.3947152521993583,-1.2532783489668122,0.8940933961692153,-0.5155328982157484,-0.03612921895081545,1
504,-1.192606196240338,-0.5683098237784118,-0.08244013636566817,-0.5647460450957165,-1.0456302342982746,0.8160146061739546,1.6335897958066263,0.23545820582229413,-1.1515912741366454,-0.6434612998748749,1
305,-1.6893898371907174,0.44364005873714724,0.34494656634683013,0.9086431425142563,2.094865904846407,0.9979697156114614,0.5289370356641412,-0.35726825489601444,0.1146755724490383,0.5751488164455154,1
151,-1.3964226415832923,0.2712408084068368,-0.6218340492140638,-0.09066362724714745,-0.1329040271440877,1.5781976070280983,-0.8525361785895607,1.2289205238478291,0.5405032855722041,0.7824517070549641,1
302,-0.6027462551524797,-0.6020056973722359,0.2551497456176355,-1.8122354730724266,-0.09523513923973254,0.9541303803022169,-0.21028576861149428,-1.1348305045832539,-1.3063273746451818,0.9221392423683795,1
745,2.0961255101930036,-1.1388212455346367,-0.9575491217982859,2.2941623348265563,-0.012956921278699844,-0.6722973614131879,-0.21606352213776198,-0.3062458325515556,-0.33524694031960794,-0.9587009571601615,1
384,-1.8988324661736957,0.5239030654926232,0.3295572491127235,0.1598157815216848,-0.023458317617066477,-0.6249920076233848,-1.3939365050581212,1.6723033399015517,0.9929087578016893,0.04923951717106097,1
431,-1.4716086614829482,-0.20511577025195954,1.3018943845953577,-1.4685532124682483,-0.42601468561322603,0.7623236659521658,-0.36461235727779184,-1.3301054012263522,-1.529955080963124,0.6885758898242005,1
880,-1.21416592075577,0.3197284737273441,-0.7101823536855897,-0.2413821813436627,-0.1364790707628417,1.438504388025175,-0.8772264942518181,1.1255391554502563,-0.0933029560088899,0.4018002899355959,1
102,-1.035402255056051,2.514772125027123,0.2907066170575529,1.0909958053698918,2.342227065379405,-1.2592168072201109,0.21253742339419524,-0.33879248804325585,-0.31369057834827657,0.14057689818839805,1
1050,-1.3105514146793498,0.4085839339050967,-0.7866612197882624,0.0470855998611805,-0.3241133569400825,-0.3190670564271959,-1.2310503476631396,1.2599726398539453,0.8221261785556954,0.9619908666965444,1
279,2.2999915791875525,0.5439826810587943,-0.32166949584578813,1.6478922948679728,-1.0229063972358217,-0.15328524892303724,-0.31602223176480615,0.00476592075393216,0.8060849826865408,0.44854229148043745,1
468,-2.118584685226436,0.9508290486484778,0.3845219825242531,1.5851118143261536,1.1734721856313086,1.1875204557748447,0.40688016694037693,-0.5192318463132866,0.7717531018008729,0.5917968097729396,1
1057,2.002629829357014,-1.9368886253416995,0.9495620524424443,2.815509462316274,0.7583643140154502,-0.44125498547380243,-0.17272895441388933,-0.5218717983799053,0.14474775374993853,0.15924408284236286,1
694,-1.9626070226239414,-0.6950542107556474,0.6229315961971921,0.11490686883045625,-0.20599101732273464,-0.8129125623966968,-1.6166463313528838,1.3234213809059838,-0.11731561950257244,-0.6766062532651895,1
433,-1.6654476305510157,0.24055868822162205,1.224961682524974,-0.8882489007487996,0.03159672661204511,1.0470477040333934,-0.20607463553535932,-1.0285491370291513,0.8165336407714303,-0.887595435661947,1
1099,-1.1400569796820874,-1.1644507076395239,-0.8450324735140318,0.8660444286322972,1.36662426179961,-0.8206987813358555,0.16001168881404262,-0.6104534993021685,-0.22169944077316003,0.3819020042592915,1
804,-1.7879798672154048,0.4038939200478644,1.1968260201032541,-0.28631226595306597,-0.5879213779806907,0.8755086594021415,1.5463426149349127,0.40221323003123516,-0.03295673462699768,0.11717487491073697,1
1008,-2.0999642473337197,0.01342085111727247,0.45002228285869245,1.3007664277570996,1.487155799835056,1.0276606927232552,0.33455812870123897,-0.6367013391134438,0.05782470100667729,0.4622221289724311,1
1351,0.8954866952001564,-0.8368811710237819,1.9686811489870235,1.739573097833732,-0.11236212280883484,-0.7882431535303794,-0.44439222298189063,-0.06814939012266377,-0.4824397015059249,-0.02693433780172343,1
792,2.117006034829469,-2.2282337883094043,-1.9464769863326137,-1.3675688319651405,0.8730029105415338,-0.8592261486757841,-0.9607274759863694,2.138153720214219,-0.06215557106473159,-0.5616882539058251,1
886,-0.5429671686004693,-0.9395526119767613,-1.0857577477356712,-1.3845938692246678,-0.8357612259047561,1.3206187649654824,-0.4018455705465527,-0.8727803278089665,0.5177867010613145,-2.061735045126964,1
806,-1.187927929984324,-0.985168067661648,-0.8196612261401716,0.6506069888196099,1.6472206818623711,0.9679889502629105,0.54313799808552,-0.5796304914187682,-0.9040652378094589,-0.04676095557442961,1
864,-1.2895123028906965,-0.0035541068011814,-0.28261513799741905,-0.2848141334838402,-1.1980311742431895,-0.7380044288268156,1.3600886911295405,0.537029247623651,0.6873213959014193,0.5806838477970683,1
1392,-0.7814758598917576,0.41382449436090457,-1.8239696680932918,0.37071821857755,-0.8248191709079006,-0.07971150486204621,0.05573022926643569,0.023958296985722594,1.4777924133554887,0.9321013272806402,1
505,1.320002221917144,-1.0449186281689353,2.9156894147547754,1.791179777617877,0.35730403943404154,1.28972955686109,-0.31702223017760167,-0.10163029237593776,-0.47106456586711504,-0.04975947773161583,1
1348,-1.2368347537200788,0.367069427529275,-0.7202120147506199,0.15524746521593918,-0.6253845556043541,-0.2593185334314623,-1.2687361020118635,1.1211932708564527,0.8289101501474628,0.7899595074075122,1
1262,-2.0463217389265735,0.20491481540850337,0.04749320790817097,1.6603097607404025,1.0980525171115463,-0.7723003543181017,0.12235827262255887,-0.512343338477522,0.7694761027926257,0.7484225340195485,1
1418,-2.140439834107964,-0.6575398565054268,1.5896514050886175,-0.1911220450438265,-0.6874123306924558,0.7706338601552709,1.3932692812750311,0.2360425230168067,-0.6611005381524078,-0.304932244412033,1
1115,-2.218829142505065,-0.928900055415222,0.19103495013637506,1.5805792873423157,0.7309952349787886,-1.0031341361932102,0.024940048650363995,-0.7922863302566244,-0.5594369202745634,-0.23980062817665002,1
726,-0.962536579118206,-0.27402842272500794,-2.1027880928651346,1.3746844380031988,-0.06752090727788508,-0.32343930259614984,0.20169093294693904,-0.6947357528457686,0.8859623147155615,0.5582282902952537,1
1088,-0.8778154852939564,-0.20844489442113523,-2.123723924957155,0.9547546271873449,0.3984621536072861,1.5529572930460471,0.3379708246584806,-0.2685793562714761,1.0941041045661253,-0.06565765353195605,1
137,-2.0492556169222484,0.6650695223150103,0.8230014203739182,0.05134465192057427,0.07575755068888716,1.3611758397811604,-1.034610421481378,1.1672244016731885,0.37083198762259595,0.5689863201742982,1
1353,-2.131814083471605,0.6339274408102531,1.0432359995519216,0.09269054784943533,-0.06371835818034216,1.36354855961873,-1.0898351780299416,1.1022677681793907,0.29529068096367933,0.44053013447509226,1
808,-0.42746548454061556,0.366440038644898,-1.7505324777329314,-0.16175433681229642,-0.15318715386250062,1.4635662336641129,0.13604650717464367,0.3038429333354199,0.5770323300942466,-0.35107640482606006,1
587,0.15816701905788821,-0.8834776459562083,2.152555114542294,0.9468968470465681,-1.2570262889524815,-1.0752551970894388,0.9790776113560056,0.38957449049466564,-0.4257028545932209,-0.17417053968793675,1
1122,1.7378018365750856,-2.018999261499819,0.6436593971838386,-2.5218333575335454,1.543937635088399,-1.367563236787511,-0.03054009005257866,-0.2297267983726943,-0.6125284572842488,1.417790891703775,1
833,2.061995152166765,-2.6385452032564265,-1.5032912882424674,-1.5597075435263053,1.4779213132549718,-0.7588679447920615,-0.7146793487769687,1.9460387983562142,-0.08318806048948307,0.5573623533622932,1
283,-0.7312870575438976,0.36961916076474877,-2.124075578443933,1.144166600173431,0.5535904173154559,1.5239462817766989,0.5370112705817245,-0.6343059432892538,0.4435437938317641,0.4290402184107474,1
217,-1.4810130562174706,-0.17548652221897754,1.2262981696805069,-1.310098540580881,-0.2762679252209368,0.7367503251071117,-0.3223529442077235,-1.248963990686959,-1.5485702739703002,0.6622512502489396,1
710,-2.120749533492407,0.4185909952669841,0.22375883256851506,1.333781470489626,1.323360328268931,1.1276217551643677,0.4342231673822075,-0.4994712742069015,0.5009086339055903,0.6281973282718412,1
1438,-0.48279277019022354,-1.2469026010645796,-2.9125883786014373,0.9899822682462075,0.07209334164018817,-0.5566202633451046,0.20704549599654473,-0.8167139887582372,-0.5122078356788113,-0.08772476527896675,1
168,-0.8719239937490457,-0.9889657188168319,-1.5810313791331263,-0.20557957093026685,-0.9814213831993414,-0.43061028858520417,-1.2663825045108705,0.8582707222021366,-0.7084571466746764,-0.15099499021634336,1
29,-2.029563515838433,-0.6217695864795645,0.8052100823312184,0.15706631915704902,-0.3019989601822654,-0.7684343432620705,-1.4724649582204208,0.8884749414641755,-0.5934169303774448,-0.059562776893425415,1
212,-1.8333204995290788,0.9098327435230693,0.0636392085931815,1.2859554782900624,1.722109514429712,0.9795889207989558,0.4604317274021837,-0.4662990822205272,0.0768218104970185,0.45362035735758716,1
422,-0.7857409028111512,0.44683888139372824,-1.6222111205530287,0.05398516957281347,-1.1159064977868147,-0.04136691304909311,-1.2216767726581974,1.1029533351033056,1.0763619875974615,0.8060789258243306,1
900,-0.7618469662843026,-0.060091925338618644,-1.5054187790173634,-0.34390965324422895,-0.49523284658014005,1.6211294049987452,-0.9038013130200725,1.0132629428586888,-0.0852319563526226,0.3377486491453263,1
451,-1.5459384861367247,-0.21503690073236717,1.279313670901297,-1.1595333777238659,-0.49066902229903814,0.707920285355287,-0.29032209152190863,-1.2907942294577595,-1.5990850804096577,0.43582915363640645,1
928,-2.06856641058181,0.6186374638619614,0.40421049857838126,1.3986524858472071,1.5177765428997798,1.0757488208131205,0.4139818131170941,-0.5058081694556752,0.46024228708736636,0.6284020446712912,1
1271,-1.4117805657721703,-0.7332406587366643,-0.376029423531208,-0.2033451113740367,-0.2448058126046979,1.3077026130250435,-1.0691220673561526,0.8976280693145563,-0.8602706156429797,-0.1276132572366155,1
386,-0.951181995323109,0.25553453866283093,-1.5772073759759568,-0.2558192718691651,-0.5512500844418577,1.9390170170830816,-0.8858355232502276,1.1988840502184661,1.0559019872973379,1.09686645419891,1
