,UMAP_1,UMAP_2
2515,-5.4906454,12.502333
2741,16.10148,15.769175
815,-3.621726,11.511432
926,-5.41632,11.415504
1107,3.8254461,8.739332
1755,16.099615,15.731106
962,1.6952003,7.3787084
850,4.682993,-1.5404835
1356,15.158177,14.278215
1996,17.03347,15.355498
1137,1.950591,5.676937
931,2.5441818,-1.5547166
970,0.99519235,6.13494
752,1.9237428,5.7089934
902,3.4382014,8.770471
506,14.718705,11.886979
890,-3.680932,9.811269
1103,-3.5198817,11.1147785
1812,-4.0176764,8.376674
1001,4.6491227,-1.4346176
634,3.1904633,8.872005
1119,1.0861412,8.293693
1382,2.222285,-1.3665453
268,16.037676,12.578116
3114,-4.6682763,8.792499
726,16.770956,14.166316
2742,16.799091,15.745605
1763,-5.57961,8.539929
1741,-0.8455666,15.479059
1023,-4.710739,10.17172
1810,-5.14144,8.062379
1451,13.138749,15.240524
974,1.8385731,-1.8436056
1218,-3.4992352,9.976023
1617,-4.0909667,8.190975
334,16.035229,12.582924
757,4.767991,-2.055355
1710,-5.1341267,8.102979
1860,16.297745,15.248822
1219,-4.366651,11.4989195
1006,3.8520906,8.717895
656,15.019781,14.133494
2716,16.985182,14.831121
2371,-2.8299532,13.029704
642,5.6530952,-0.5244337
1627,4.6843987,-1.1440654
979,-4.954957,9.943277
1819,-4.4564943,12.225042
986,-3.5909355,9.839239
1094,4.821652,-2.133127
1478,1.406419,5.37335
449,15.411493,12.634973
1311,0.9763909,6.0473843
1422,-3.551401,9.916633
1170,15.357647,12.684964
1076,14.584956,12.059668
1404,2.3682985,-1.8274813
639,1.95112,5.6695976
3096,1.9393919,-1.2716906
2071,4.727864,-2.1225567
885,4.6695704,-1.5096611
1698,-4.4083366,12.197178
1912,4.734781,-1.078284
2274,13.205425,15.172548
1328,2.3790128,-1.8032612
1480,14.955905,12.894794
302,16.827623,15.875281
1234,1.1626263,8.064106
1584,5.301635,-0.08857036
749,1.592009,7.9156446
1427,-3.8604958,11.473047
2747,17.168224,15.688097
2138,12.5859,14.081647
1398,3.7831566,8.673844
2422,12.923134,15.314768
1306,1.8506399,5.6000285
3007,17.249088,14.643697
2000,16.751844,14.634767
2036,16.641972,15.729943
2171,-2.6500697,11.922114
2872,15.20186,14.772014
532,15.08906,14.133317
1926,14.702532,15.176676
2466,12.520347,13.980124
1850,17.036455,15.335442
2101,11.716067,13.691799
2203,12.511722,14.001723
105,13.044953,15.348011
408,5.498684,-0.10828948
588,5.639078,-0.5365989
445,14.838357,11.980112
973,1.0506004,6.235064
1721,-5.665837,9.006251
666,2.85792,8.329653
2003,14.78765,15.400423
1623,-2.5404592,11.924776
1793,2.547505,-1.6213939
1067,1.0749266,8.165903
1079,1.6431099,5.1820374
1987,-2.7496762,12.944786
1085,5.6572347,-0.55726314
1572,2.7037148,-1.4690307
2064,16.174122,13.856781
1307,-0.4137485,14.820367
2056,14.649416,15.273116
1127,2.4157717,-1.7628213
1325,14.800011,11.941932
1259,14.593233,12.911555
1948,14.877667,14.945321
1961,16.76411,14.627587
2090,1.2372907,8.093812
1662,-1.1772989,15.006079
3111,-2.6760046,12.889339
1474,1.5620064,7.332676
1937,-5.544577,12.49701
643,-0.37851042,14.912648
1935,-5.501554,12.440322
1477,3.2322543,8.836357
348,-3.6101458,11.42727
1555,17.22187,15.662494
1056,4.8559747,-1.9992628
1075,1.2857234,7.4036193
3016,-5.159815,8.101843
990,1.6185834,7.343169
2903,16.64752,15.772222
1227,4.8370433,-2.0846393
1357,-2.7028866,11.70375
2796,4.7574863,-1.0386002
982,1.6740838,5.356782
481,14.789464,12.653478
3162,12.635347,14.873781
3140,-5.545723,8.9553
1011,1.0572821,5.603759
1761,-2.6411254,11.921954
2922,14.699296,15.243348
683,1.5199945,5.255895
1519,-4.3852453,7.8955173
1055,16.026669,12.578594
321,16.075163,14.064781
801,4.679832,-1.3714015
404,15.232193,12.696615
320,16.228209,14.219185
696,1.1831625,6.1338487
425,15.141112,14.283903
3190,-3.1466825,12.835784
2093,12.826175,15.292047
3265,-1.3342683,15.532295
1873,-5.580282,12.477608
1419,5.6242228,-0.2722844
1267,1.6524901,5.245582
1377,-5.4728165,11.488385
168,-3.6243308,9.753063
1700,-2.8157532,13.000001
125,16.140207,12.676091
1985,16.128529,15.730381
1098,16.02389,12.64517
1826,-5.5676126,8.964573
241,-3.9314864,9.973979
34,-4.4576073,11.678026
857,14.891101,12.535435
523,3.0256696,8.138111
2871,14.752563,14.999208
1838,5.164864,-0.44547835
615,-0.6725908,14.790106
1135,-4.464084,11.450784
1408,0.96132815,5.738591
2475,11.707656,13.690737
2243,12.067797,13.950549
2060,17.113125,14.625841
659,1.226144,8.137829
1159,-3.9198232,11.480538
1520,14.612999,15.2040415
869,5.6369324,-0.26543915
2830,17.173151,14.428501
1943,14.303353,14.543974
2432,11.698071,13.682584
680,2.7963245,8.325308
1020,-1.4736835,15.726683
58,-4.4220934,11.727193
1405,4.7658625,-1.6166192
1312,1.6714511,5.256266
2341,-2.609958,12.042743
2746,-4.085182,8.2506895
1551,-5.570424,8.5947695
415,14.530547,13.059549
1601,-1.7973664,15.455246
278,16.166756,14.044586
3291,-5.579672,8.914401
1727,-3.116062,12.868257
645,0.9682228,6.2129583
1413,1.209979,5.550632
2752,16.115767,15.743266
2295,-2.6113732,12.350161
1808,-5.571695,12.466602
2463,12.83781,15.269132
1779,-1.1449245,15.015327
2888,15.142896,14.776293
1216,5.599516,-0.4916579
529,14.524097,13.05704
1077,14.826716,11.995869
1624,12.784463,15.383596
2992,-5.5652914,8.938791
936,-5.396498,11.382998
135,13.343968,13.1162615
279,16.64436,14.110786
2392,-5.4014025,9.208104
3301,14.659754,15.175061
1133,-1.7080266,15.330351
2221,1.7494965,-1.9330018
169,12.728927,13.955721
3143,15.169725,14.830925
3230,-0.73168045,15.37095
2316,11.705065,13.690912
1091,1.4405518,7.2754173
3214,1.6908934,-1.8988236
1361,3.253461,8.836091
1143,-0.44330543,14.86726
59,12.862098,13.209172
403,13.673697,14.920398
3261,-0.69971496,15.42603
3215,-5.5727024,12.529465
150,0.9914158,5.685591
1041,-4.3725924,11.499735
462,15.888018,15.204006
2006,16.351305,15.1035385
2800,-4.3729677,12.243382
66,13.161542,12.988423
1795,1.9356776,-2.1827495
1272,-0.46329272,14.863445
1185,-5.585759,11.702636
327,16.192871,13.87395
1371,-1.2860135,15.838985
554,1.4428306,7.271031
207,13.005706,12.982103
1705,-0.8209164,15.48195
3283,14.197356,14.642577
1342,-1.5147176,15.759767
993,-3.570541,11.46358
862,1.1873312,6.044134
1153,-4.479963,11.703465
1220,1.6283183,7.2748623
2696,14.716749,15.047821
170,-5.6295376,11.96278
893,3.8435555,8.718735
1539,16.340296,15.180398
1473,2.884682,8.273069
1494,-4.794403,8.709536
853,1.1979398,7.651915
451,14.490289,11.885343
1104,13.211217,13.080487
3258,12.088338,14.228984
435,16.049332,12.597891
2889,16.54715,15.692923
781,3.8006594,8.725956
274,3.2265134,8.83664
1314,-4.410959,10.507157
2493,13.374528,14.868552
717,2.5469534,-1.4895457
2149,11.7031555,13.73108
2444,17.23109,14.615484
968,4.678341,-1.3900784
2322,-2.6848,11.855572
900,-4.8440795,10.0488
2598,-4.4435887,12.197225
127,12.146311,13.59198
1070,4.6644764,-1.4664638
453,1.9862803,7.8696294
1491,1.9465728,-2.1611164
2703,14.573556,15.176391
2222,-5.3785424,9.201478
1177,14.847146,12.720929
830,-3.8142188,9.824921
714,3.0796337,8.15319
1707,4.672636,-1.4682106
25,16.72685,14.285384
1530,2.0336711,-2.2186651
1375,-1.700352,15.3222
286,16.543224,14.004067
675,4.8578844,-1.9895042
1448,1.3205552,6.109466
1426,14.961503,12.915247
2066,1.479759,5.4005713
2692,16.136086,15.825286
731,2.8282278,8.360124
373,14.408879,13.226468
2309,12.612447,14.88796
1440,-4.4412575,11.517314
2912,16.103025,15.7464485
1289,-4.3702908,11.490547
2054,-4.0458236,8.330233
1379,14.782243,12.6589985
1592,-5.332264,9.245059
3086,-4.6752014,8.767681
1567,5.2865133,-0.11534106
235,-3.551788,11.57205
555,3.0348072,8.117356
384,14.461118,12.003298
1665,-5.58404,8.947706
2214,17.202799,15.683195
626,-3.6011198,11.491958
723,0.97233623,6.1671658
844,-3.5237787,11.589133
1515,-5.1755056,8.135394
447,14.673608,12.045219
1134,5.6566167,-0.57498795
1569,-0.7422298,15.486192
171,12.781105,14.753002
1485,1.0045495,6.1506515
1167,-5.0561085,9.81621
939,-0.42950362,14.822335
1152,-3.5642672,9.738252
184,16.760359,15.860884
878,1.1735092,8.228019
1968,16.171225,15.692033
701,-3.6116984,9.831514
1493,12.120019,14.139049
484,16.047163,14.710847
2201,12.885693,15.382428
199,12.429535,13.322211
2237,-4.3749685,7.9539313
1881,-2.7146454,12.922144
1203,0.9963803,6.1266394
1963,14.727013,14.996337
3248,-1.0735722,15.536369
1692,-5.1964045,8.137875
1475,1.0183167,5.6819987
2091,-4.9559817,9.932811
518,14.580748,12.082225
917,-4.8071766,10.085265
2317,-1.0763938,14.942143
771,-4.652479,10.202732
1319,0.97736615,5.728973
1276,-5.542868,11.646936
1442,1.5913705,5.2674065
1081,13.241755,13.136995
1446,2.1307838,-1.2968048
1546,1.934709,-2.1756508
702,1.3536049,7.2889643
2421,12.693009,14.840877
1745,12.483331,13.96846
1016,-1.8781295,15.659657
1816,-0.8502646,15.40092
1509,2.5177424,-1.6323262
1635,1.7425407,-1.9215322
329,15.087308,14.157056
553,-5.5884066,11.75085
778,2.602549,-1.4703759
3108,-4.112321,8.197658
920,4.6461315,-1.4764717
1362,5.592045,-0.587464
312,15.958371,15.267065
1906,-5.3332033,9.228736
620,1.2851022,8.176005
3228,-5.3343477,9.2413025
1887,-4.032909,8.207066
2132,12.649509,14.066721
246,-1.8502727,15.606124
1835,-1.1433995,15.526138
1181,-5.417405,11.407772
841,1.3077494,5.4791937
3209,5.1584544,-0.42691737
1388,2.3810384,-1.8196822
897,-0.83609366,14.843809
1990,17.183552,14.395212
1866,12.59151,14.911122
816,12.970699,13.014842
1453,14.951683,13.804897
2961,16.19614,15.701403
1250,-3.4766095,10.003292
1941,-0.7965025,15.433812
1497,-0.7593394,15.404333
1972,12.775466,15.324476
2125,12.549179,14.839794
782,-1.3646106,15.82405
2167,12.655641,15.243346
1065,-2.7900708,11.67191
176,15.015776,14.231808
1631,17.076143,14.356612
215,2.8382208,8.327694
1436,1.2215726,5.551522
992,1.0392518,8.11429
1431,1.8784976,5.5983567
172,2.3058743,-1.8717871
1280,-1.2901505,15.804982
1180,1.2366217,7.445993
82,13.232969,13.106864
2873,16.76859,15.290715
1590,-0.9732785,15.487921
736,1.4840848,8.001779
1308,1.0297499,5.681438
845,-5.6297574,11.813699
514,14.398428,13.295713
292,16.214346,14.232602
342,5.53173,-0.14337933
1702,-1.1026907,14.993721
989,-3.6754184,9.850393
2325,12.633186,14.865056
831,-2.7431164,11.640536
345,14.878839,12.978069
371,16.104502,14.2239275
2777,17.17974,15.643925
955,3.4695895,8.787993
483,14.731446,11.884468
1830,1.6686047,-1.9014002
187,1.6716609,7.313032
1010,2.995996,8.134496
1115,5.6081285,-0.63793725
124,16.206293,14.066515
2367,11.739581,13.699382
888,-5.2107515,11.386351
2866,1.9966394,-2.1763883
2411,12.861314,15.269233
1953,16.612051,15.583822
2014,17.049038,15.81818
114,12.756278,14.780203
1909,-1.1262221,14.988399
2062,11.818521,13.7712755
2819,15.147546,14.772173
1428,3.236216,8.887938
581,1.6388421,5.235334
1064,0.9861825,6.140813
2351,12.463648,13.933417
1955,16.506186,15.461587
2131,12.630817,14.887044
1834,12.030388,13.738391
306,15.037424,14.34774
1230,2.978595,8.132137
81,-5.5915384,11.769239
455,17.109535,14.317311
3279,1.9605174,-2.2004395
1720,-2.7773607,12.968533
1256,-4.4262567,11.5456085
2289,12.613936,14.060308
1756,12.927897,15.298373
1409,3.0297675,8.138382
197,-4.387822,7.902205
497,14.71905,11.997762
527,16.048014,12.605344
249,-5.5691137,11.690151
264,1.5924828,7.728745
1712,14.319181,14.609069
924,-3.6233974,11.440544
1109,1.413134,7.6255517
2804,17.11523,15.77143
367,15.977107,12.544147
2479,-4.109754,8.22056
1149,-3.626473,9.8295145
426,14.618526,12.061284
1169,-3.9073832,9.950849
1496,2.5261064,-1.6351008
3155,1.9535402,-1.2595315
2162,12.649174,13.996936
1967,17.170536,15.687471
2879,15.163586,14.810814
1400,4.779446,-2.1079938
1215,1.1279615,8.245934
957,-5.4777412,11.532413
2813,16.801846,15.781049
1895,-5.511243,12.474819
1524,-2.6064684,11.904415
1920,1.9244255,-2.136887
598,-1.8353184,15.611378
389,4.782656,-2.1109877
469,14.954579,12.957187
3095,-2.5581436,11.960061
297,14.684403,12.0070305
1598,5.098189,-0.49098164
1919,-3.0484056,12.902887
2455,14.626127,15.303108
1235,-0.50553346,14.822857
1722,-3.0886436,12.299442
1210,2.577771,-1.5249019
811,15.353467,12.6865
119,17.07912,14.2111025
3288,-0.74303764,15.398916
3104,-5.6306195,9.01909
2954,14.830979,14.831076
1499,-4.4069443,12.17669
1878,-5.482228,9.128168
1956,16.712578,15.713394
1124,1.0719763,5.6282477
1354,4.686503,-1.5164466
283,16.14397,13.719113
337,16.026363,12.567767
2899,-2.7063715,12.860594
1922,-5.4528055,12.430267
1262,-0.469636,14.898852
996,2.5538447,-1.4907472
2057,16.810394,15.801181
1288,1.0115829,6.220291
413,15.401073,12.646045
2070,-5.512383,11.6521015
1986,16.986973,14.79285
1029,4.771692,-2.1523075
789,1.8907259,5.667504
1642,-4.283856,7.986091
2711,14.711026,15.267792
1811,5.0074763,-0.6126098
