,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10
1653,-2.0220725113803963,1.0534699452459195,1.1395913999974374,-0.15470455140273648,0.14534961234530788,-0.8086549888465755,-0.6748711350776215,-1.4788778207151176,0.4910179804573056,0.008608553872604202
1515,-1.8622807029675048,0.7758129490433049,0.8989824243078681,-0.08022941317689841,0.46818342919797673,-0.9770049550676848,-0.056975231283668396,-0.36253101119216014,-0.5881982527170646,0.19153566412123704
1590,-0.705216286532079,0.14290973404876162,-0.5991120048800477,0.3233000834356735,-0.392098520548533,-1.4098512674880364,-0.545453195095767,0.6010578483334198,-0.18416746199672848,2.226231185170914
1815,-1.0358932213643688,1.0270621895654128,-1.1407330005019565,-0.960325271536586,-0.6033423200159115,1.099556899955012,-0.9997298903476218,-1.0200629296336665,0.6737802971317628,0.13812245531128953
81,-1.5803799188067529,0.3432037189711683,-0.3858462278281044,-0.3532458025174144,-0.008000148726628084,1.2844786467713487,-0.8135487579357028,-0.6075835305673,1.1083873585030743,-0.5556559923620662
1896,-1.0799004099778817,1.4089632192212298,-1.3231502971934446,-1.059923935647018,-0.6901532301140315,1.2030759577566135,-0.5234722945163601,-1.1645955040946294,0.8370287278622851,1.5290862597891957
2287,3.156689552546436,2.323053314010201,-1.4780266258373551,1.371766502807411,-0.6696053636412025,1.299764485803964,-0.7409187546271533,-0.2229942158090471,-1.0383893634545294,-0.5035994992616101
1459,-0.764191286222215,0.11948707903852113,-1.4979654127539275,-0.1897577816211035,-0.13864158094643583,1.5872767439844369,-0.6781761488942359,-0.2561693521124653,1.730411835702701,-1.2979650943717502
1379,1.437835325153763,-2.1665671676602067,2.530824463181822,0.23510483925217882,-0.4002473365850971,-0.5997297907963924,1.0905771303076233,-0.7027825872134107,-0.17190466458003417,0.604231444539864
1183,-1.3913511699693304,-2.220302480978904,-0.3951503682452968,0.5452554610818485,2.126599468832871,1.1714780839334216,0.32688231492809494,-0.11395563186086743,-1.2049017002740683,1.3716776032203035
516,2.317375795775366,-2.3686916030539895,0.04340455939972185,-0.4665125344961627,-0.934964487039976,1.4571484342611907,1.0741077806890889,0.2666456982546766,0.6347605030698241,-0.008104355314252215
127,1.5063909396101085,1.7577834076843117,0.9518129995876783,1.3216523322456697,3.736681970960942,-0.6235183579902497,0.2967399143192237,0.36665677295801535,-0.12550637146798757,-1.3879985954464094
404,1.5948432038290463,-2.2157544069841513,0.6965309428508056,-0.9850842629411422,0.14987620426189377,1.495986665505524,-1.1763494336535156,-1.2351248654469917,0.6455542687462744,0.04707966267196346
2467,2.868296191581286,2.3853836535308477,-0.8059651793563302,1.6760261045675975,0.2776742398258417,-0.5681927808366103,1.4536537901497146,-0.4993906223981463,0.7415519093339518,1.4265667914958478
1552,-0.779968843020877,1.056383648015209,-2.0320415550317126,-1.3972429189342106,0.7591220805939567,0.9416764043414968,0.7231655637412665,0.031169712143490073,-1.0553574888850443,1.6393317701778045
1190,-1.0605516178781818,-2.1481563228397698,0.6760174407841895,2.038498169969961,-0.024239813208043904,-0.6194722513498884,1.1849650657267292,-0.2874358649792089,0.13279690201054484,0.023604755939133134
1338,-1.6717453537797529,-0.0520148228311512,0.8770404866392222,0.44344784278553573,0.036705322947685866,-1.3767162276556544,-0.8038712501125154,1.2970892725388738,0.14523587166659022,0.10792101498920309
387,2.216480408476574,-2.4778019744205206,0.8407373051521476,0.044883379949294186,-1.5651475189862205,-0.38259617695667847,-0.25788921414886035,-0.7101269159410403,-1.234384066028459,-0.7224228560950184
1935,-1.5249750851145383,1.0717188211309656,-0.17147459329350112,-0.6713580322658093,-0.22759821035502412,1.0823217033148502,-0.9510119662926206,-1.011905337816714,0.5551763970292516,0.19959614047828952
1493,1.6524560620258921,2.6540912545090065,0.4778568355908684,0.8009500644520472,1.0937777340462316,-0.47302873935226125,-1.1473123320565972,-1.3818690026872915,1.0937003836523773,-0.7422216706571642
391,1.0077076469757824,-1.00312656596071,0.6872622619918934,-2.475274395932059,1.1323331914138637,-0.6204804668837646,0.7637986465766539,0.40795087592605866,0.09356016770595468,-1.3120319357128265
803,-0.6648597801093835,-1.9192859399009519,-1.35186244550647,0.12118554977673535,1.6857373929531714,-0.8343126214845623,0.31983712039910983,-0.3023365399356479,-1.0563372634615162,-0.29745859171698513
879,-1.1627424253990508,-2.139033407315804,0.5892943216220171,1.9656921498178068,0.18835689128786148,1.278203003566602,1.0110885925965043,0.2636036953789134,0.10681156511376044,0.19410719659913508
2070,-1.1078692688181124,0.20445517010753506,-1.666266014113532,-0.5600908343448542,-0.3658672712873076,1.5286803195226002,-0.2559729308348936,-0.6118736684953551,1.6581830652219562,0.5165203778895912
734,-1.636169459766844,0.08843865187062833,-0.9718069493057732,-0.9619325190811696,1.4136440681998637,1.0714572539965606,0.5365646143944284,0.9546051689801561,-0.27209953802563286,-1.0280834270355672
1341,2.593650705550154,-2.1020870838559556,0.9361703373775853,0.6374738347232088,-1.1467611692945825,-0.31037734787315563,-0.17789255894061579,-0.552431246512152,-1.151073481193085,-1.0241516496509793
1809,-1.2318451736877405,0.8279682852995296,-0.1291781479870323,-0.3770276403072665,-0.7944380611350796,0.3653207056161275,-1.2140444904071468,1.419600366307883,-0.2322501342255647,0.839779018173905
1093,-0.11416210286667682,-2.116283042596056,-0.8103622847578031,1.5784526608826588,0.413655675702372,-1.0779808162781648,-0.9744903043655262,1.2649570865437407,0.34164232050906185,-0.2882838387867837
1362,-0.7685068407183216,0.037168788538697574,-1.1504832449763716,0.1755487786400413,-1.4248521763614832,-0.5486432280314645,1.630350792387066,0.3151752310072752,1.1711695493514356,-0.7859977598194059
1648,-0.8987068547762056,0.8111115990287502,-0.3223837427474161,0.45993155655629564,-0.9671365037750848,1.0912091982474421,1.5523402857162452,-0.003957281159356435,0.157008713249103,1.955160975839748
2196,0.01557865889264237,1.2358682694325498,-0.8927452224728836,0.7864366468231683,-1.8755412450537405,-0.6772842415432075,0.0750663469348197,-0.34809628700037637,-1.1316564794486157,-0.9578776119109377
1969,-2.0202160471782573,1.0308766310566764,1.4689182577419162,0.021306090568445124,-0.3329464243357146,0.3448888459320549,-1.1029028706519992,1.4662944534294875,-0.3357018177819315,0.8692428759049812
1729,-2.0953870736823395,1.033401288682656,0.6834956524056063,-0.7284882482103914,1.7404850472643398,0.7301700791569049,0.2651370080863706,0.2572235243204999,-1.469086913519478,0.26801621056956937
161,0.44834900958336116,-1.5311573363333717,-1.6237088538998765,1.7849224162641175,-1.3193246299493937,-0.5247291899823869,-0.25116904249619537,-0.5888193226502678,-1.1282672555490034,-0.8453950316423622
892,-1.0064157006868686,-0.37046081423892624,-1.9138155029359285,-1.203355861753377,1.0388296067572986,-0.7293014221635594,0.8078127735341435,0.5544334195533617,0.14199986773513767,-1.4426470014324655
2023,1.5949314964270043,0.3492166862845224,1.3520559773787322,-1.0180137735249684,-1.996654204966439,1.2437918687591405,-0.27903780812424545,-0.15410178132121774,-1.4802519370453193,-0.23205035677827482
989,-1.501991146114167,-0.045326415037801965,-0.8915181884787783,-0.9538446919814514,1.4827825698275001,-0.790759916492604,0.9037876233226108,0.5571675252716437,-0.03525639298636682,-1.3011661703659534
2718,0.7221574331559623,0.3826987631011169,2.772011636377779,-1.371965468545607,-0.3641359070485743,-1.3866238221076932,-0.7693629708182129,0.994539027958531,-0.0701940866315233,0.5863365815012406
598,-0.7795675486561071,0.00425701056382967,-1.3937290171270837,-0.37619068574535985,-0.8393388211080904,0.6584803978848068,-0.9094864949726379,1.953143708431445,0.639869682337625,-0.08214411807416772
1131,-1.5982137116273054,-0.20824088090177056,-0.4787467350755723,-0.25675431785367514,0.08729320622266314,1.3566707526116466,-0.8087395376007525,-0.46567132437876196,1.3310448152626528,-0.7844081781841137
1330,1.9549991307042927,-2.3760614273476186,0.3617730069969869,-0.6292684556990589,0.0869382367823791,-0.23356554326500323,-0.6135674191605663,-1.9523780593636149,0.9492046882348273,1.1641491311612588
146,-1.0375788745087997,-2.1700031431097093,0.5792618890494257,1.9749234404491245,0.03595198618028336,-0.5975067722176002,1.1774227951041736,-0.29924787629753974,0.1417896276029592,-0.014220976616272356
1417,2.149737020975025,-2.1850799852092364,0.7816173755982169,0.015095977958804728,-1.4336536268566311,-0.4051481926552774,-0.2602955652327862,-0.8249926724984759,-1.3501572147395298,-0.6143775427248903
2154,2.1982118410230362,2.3411558711824143,1.491380377603889,2.95214748785037,1.3612163888294688,-0.5342730886374418,1.3318565157090139,-0.4932333484860794,0.4150551164648862,1.3538596906734568
2813,0.6915822815969356,0.6296861343500922,2.602482664133886,-2.134630077997401,1.412352163547697,-0.9984246086839168,0.47179982995201136,-0.3701081313985554,-1.024866408959221,0.08088706493390165
1121,2.57278523566112,-2.37549763393209,-0.3041275549605704,-0.6406064006079466,0.500055504731149,-0.36677351954278203,-0.08526916213226149,-0.10286773670667308,0.3657502501873439,-0.8620201000605456
829,1.60481660861884,1.4569107454791619,0.04896883156198623,1.0196116016953336,0.7160604469298795,0.8233352864875106,-1.3456283853435507,1.769029626225397,0.5990321623531135,-0.1505467042980204
3267,-1.6999758817891197,0.6666507172034752,1.1717597643450552,0.17433343252396777,-0.36394503539854084,-1.5325659276264123,-0.9705919967043838,0.9107594529701587,-0.31211260936589535,0.6780898697533245
1856,-0.04815067486073835,0.7829815632737633,-2.2712215990391886,-0.46973507353879984,-1.2011438006579973,-1.3534684223531919,-0.4875242014131974,0.7742045655377784,0.19498406059410905,1.8568915620219606
1691,-1.804129797306164,0.9530329243941345,1.5976820885750131,0.6505083746976765,-0.6956106191981567,-0.907197265565508,1.4191846563630566,-0.19114659921945967,0.09480500658247101,0.24349590618926542
583,-0.851558060091141,-2.2125374792614667,-1.4867201882002723,-0.06108493255283292,1.8096083072651359,1.1353802422342238,0.07611074277969716,0.30293988107916986,-0.9003110850438982,-0.3623844493192099
3157,2.6651761036300656,0.3893264022997315,3.4750067039459687,-0.3262336416712558,0.6335534531513414,-0.9208856639845199,-0.876551012394105,0.8537705851940512,-0.24819403133680762,0.2957280476447107
943,-1.4907530973787457,-0.013465807187603589,-0.5035660864723923,-0.17528610772085657,0.19839970114846933,-0.5235217159197412,-0.47591747140235574,-0.9243149859430421,1.4148842317214396,-1.0399883121846272
1660,-1.4738722362549022,0.6499129989296119,1.3078302658782448,0.9632589373354086,-1.283089648270719,-0.8076866120600363,-0.09396896573556439,-0.6836211266728123,-1.7086621945042366,-0.2939381378549189
1952,0.9479807091716123,0.4415809878420364,0.8295347780756857,-2.628164662849861,0.7421318422787925,-0.9515380168585639,0.4325418708470131,-0.29775781881425406,-0.9179867318535222,-0.15417867543137095
1101,-1.7957290237405736,0.21602556008492904,1.1101366606767573,0.8245936213254041,-0.37970253260627473,1.1628376375532015,1.3213695261918297,0.6025904094625312,0.46685964103993094,-0.10413747109456424
3217,-2.095747982825096,0.9870531943343726,1.1667471630347281,-0.0667458974735425,0.3609360664892868,-0.8146665526709722,-0.7539999293345352,-1.509115372647341,0.3920660209212367,0.0160662038728587
2775,0.8265312757691697,0.4533126185563651,2.8615114980641763,-0.9294776924974233,-1.628600198912339,-0.6837601917946623,-0.07125261516999012,-0.6302701654870816,-1.3962048529712319,-0.4907464637698457
1981,2.1941864342028743,0.5340465121367542,-0.2776448219032239,-2.256785135143181,-1.365716096277531,-1.3293084034379952,-0.7462921205458414,1.0944221562686636,0.41581010041592725,0.2424670747343017
1468,-0.2905140724451681,-1.7411830008871485,-0.8081000521956623,1.7993720861449691,-1.3083015017663235,-0.5240469259125712,-0.2648660823250217,-0.6698199698234297,-1.4555032216340502,-0.7584749448514904
2878,-0.8343219558272187,0.9817789639707802,-1.6719993739791978,-1.4796588373005117,0.8528222664139005,-1.0973469313740922,0.507741631305602,-0.17485680622867503,-0.9343642151354736,-0.22296314360991998
2245,3.0200750610851,2.5639162678686582,-0.35978361071760806,2.007889770170656,0.4779635002864972,-0.5530619793379103,1.0091620922559619,-0.154181670451558,0.8287657048610462,-0.4564998560514626
1337,-1.9432285480539877,-0.6332466630934481,0.18828938891108685,-0.34506731525043516,2.0344029314697267,1.0292054746849628,0.4019566316116964,0.5625237276088074,-0.7954509859615575,-0.39746650317488597
2136,-1.0877959704832745,1.2177258335700683,0.040390565115911756,0.26619748667375326,-1.9606978906624468,1.0685113490474394,-0.23726153010122875,-0.026366232666288656,-1.4457105087616169,-0.3521619781964654
2850,1.115468562869594,0.05354046763344377,0.9636999928922909,-2.7789327167716333,0.8353140483739697,-0.9461386567362318,0.4164304006718213,-0.3796417125209151,-0.9219845900236872,-0.09877836368449387
2061,-0.8712817790217701,0.3137538319263005,-0.9543511079280387,0.1360466821828322,-1.2653863030859696,-0.5799193718869201,1.8064674470587296,0.5526213315134638,1.389058359448668,-1.028144813507969
124,1.6705021518932643,-0.2898178119514252,-0.9912940095727375,-3.105102634825353,0.7607226846948688,1.229920061545128,0.7225995666327256,1.0656757105516586,0.27067895456142027,-1.228083523269077
1862,-1.1228435098012575,1.3032416592483598,-1.527005158541579,-1.826290957238124,0.7181998659282202,0.7686275321668384,0.27432046173242924,0.34066354961990586,-0.954739186555074,-0.014924429305892334
1844,-1.260105483112372,0.686179743055777,-0.729687826588989,-1.168861966291492,1.0339902331736854,-1.1241349963662377,0.3440956831584513,-0.30985301376369395,-1.1701512740147717,-0.05674191286798882
1435,1.3466944452500647,-0.242341283130337,0.9917594485136237,-1.474560745088674,-0.6305037977975689,0.85101080879156,-0.32273600438343264,1.6779052943089088,0.710440866262958,1.5414366395177026
59,3.9178103427209394,-0.04065461612671074,-2.216099118749514,2.4709765917896536,1.2021448794815792,-0.8122378960575485,-1.0643038063422126,0.8591147623268554,0.8252258988071649,0.9623250251473202
728,-0.572991229664362,-2.638430182535006,-0.9090081606232253,1.0619686750464874,-0.08926900902666207,-1.0953183623132297,-1.0511334311505183,1.17247297882153,0.38777760616295254,-0.170828562954936
1723,-1.398500259080495,1.1898150543911004,1.2059781817735475,0.5268697688200605,0.0043716585805775665,-1.554093138952119,-0.8706039217476947,0.9735343564980075,-0.20966305864216864,0.689875382582779
1495,-1.4862649672295805,1.2884534930105918,-0.35238197864760656,-0.8455922762866156,-0.11612503816699948,0.9074591682561015,-0.27499448116303693,0.2362002176786223,-0.48784428067286484,0.33624865098214385
